,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Range,Hazardous,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Pack Type,Application,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Range For Use With,Boiler Section,Boiler Range,Colour,Volume,Physical State / Form,Feature 12,Pack Quantity,Feature 13,Feature 14,Feature 15,Weight,Connection Size,Connection Type
186,P608142,Adey ProCheck Procheck Test Kit Instant Results,Adey,79.49,"Allowing installers to view water quality issues and judge the need for treatment in one visit, the Adey ProCheck instant result test kit sends lab-style results straight to your smartphone. The first app-linked kit of its kind, the ProCheck universal water test kit analyses system water on-site, with immediate independent validation of system health. Using advanced technology, this kit tests for three main areas of concern - protective inhibitor levels, corrosion and pH levels. To use, simply take a water sample from the system and carry out a straightforward dip test using the supplied ProCheck strips. Place strips on the test card and scan to the app using your mobile's camera for instant analysis and verification.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey ProCheck Procheck Test Kit Instant Results,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/42/NW-608142_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_ProCheck_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PP12997,JET Range JCO55 glycol anti-freeze 20 ltr,JET Range,514.6,"JET Glycol Anti-Freeze prevents freezing in order to reliably protect underfloor heating, boilers, chillers and all associated system components. Helping to reduce scale formation and eliminate corrosion, this monopropylene liquid anti-freeze supports improved system efficiency by maximising heat transfer. Concentrations can be adjusted to suit specific requirements by reducing the freeze point of water in direct proportion to the in-system glycol concentration.",Heating/Water Treatment Products/Water Treatment Products.csv -> JET Range JCO55 glycol anti-freeze 20 ltr,,20 Litres,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/97/P12997_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P12997_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PM12578,"JET Range Mag side stream system hub 1/2""",JET Range,1315.94,"The magnetic JET Range Mag 1/2"" side stream system hub contains a magnetic dirt separator with integral filter basket, an automatic air vent, manual air venting point, a draining valve and a chemical dosing point. This hub can help improve the efficiency of industrial and commercial systems by removing damaging particles of corrosion and other debris, which can form during the day-to-day operation of a heating or cooling system.","Heating/Water Treatment Products/Water Treatment Products.csv -> JET Range Mag side stream system hub 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/80/NW-M12578_M12580_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/M12578_M12590_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Jet_Mag_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/M12578_M12590_JetRange_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M12578_M12590_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JET_M12578-M12579-M12580_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,P609092,Adey MCZero monopropylene glycol 25ltr,Adey,298.11,"Preventing freezing in all water types, Adey MC Zero antifreeze is a concentrated monopropylene formulation that can also prevent metal corrosion and protect against the formation of damaging scale. Protecting domestic central heating systems in the long term, MC Zero is pH neutral and completely safe for use with those metals and alloys usually present in a heating system, including mild steel, copper and aluminium, as well as their various alloys.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MCZero monopropylene glycol 25ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/92/NW-609092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Adey_Domestic_Product_Range_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Adey_MC_Zero+_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,P612589,Adey MagnaClean CMX Maxi filter maxi,Adey,4974.42,"Constructed in high-quality polished 316L steel, the Adey MagnaClean CMX Maxi filter has been designed to work in large industrial and commercial heating and chilled system. Delivering magnetic and non-magnetic filtration performance, this filter incorporates a powerful neodymium magnet assembly seated in a needlefelt bag filter and stainless steel basket strainer. Each of these components can be independently configured.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey MagnaClean CMX Maxi filter maxi,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/89/NW-612589_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Adey_MagnaClean_CMX_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,P605688,Adey elctrodescale 2 compression fit 15mm (1),Adey,61.13,"Fitted with standard 15mm compression connections, the Adey ElectroScale2 scale reducer is specifically for use in properties where the water hardness is above 200ppm. Helping to improve system efficiency, this effective scale reducer cleverly alters the composition of water for long lasting protection from limescale throughout the house.",Heating/Water Treatment Products/Water Treatment Products.csv -> Adey elctrodescale 2 compression fit 15mm (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/88/605688_wm.jpg,,,,,,,,,N,SR1-03-05214,Scale Reducer,N,15mm compression connection,"External copper body, end caps low-lead brass with internal zinc anode",,DomesticCommercial,"Alters composition of the water as it passes through, preventing the water from depositing scale throughout system",Totally maintenance-free,Immediate long-term limescale protection for the whole house,"No running costs, no mains power required",Approved by WRAS,10 year warranty,KIWA approved,,,,,,,,,,1,,,,,,
192,P292244,Salamander condensafe plus,Salamander,62.71,"An in-line unit, the Salamander condensate neutraliser contains a medium formulated to neutralise the acidic waste produced by condensing boilers.",Heating/Water Treatment Products/Water Treatment Products.csv -> Salamander condensafe plus,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/44/NW-292244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Salamander_Condensafe+_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Salamander_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Salamander_Condensafe+_H&S.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PM10756,JET Range A&D M10756 air and dirt separator flange125mm,JET Range,1239.15,"Fitted with 125mm flanged connections, this Jet Range air and dirt separator is designed for use in sealed heating and cooling systems. Removing air and dirt from the system, this separator protects against the damage that can be caused by particle deposits or by dissolved or undissolved air.",Heating/Water Treatment Products/Water Treatment Products.csv -> JET Range A&D M10756 air and dirt separator flange125mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/57/M10752_M10757_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Jet_Air-Dirt_Separator_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,P609947,Center heating system cleaner 500ml,Center,17.15,A 500ml supply of Center heating system cleaner.,Heating/Water Treatment Products/Water Treatment Products.csv -> Center heating system cleaner 500ml,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/-1/609939-1_wm.jpg,,,,,,,,,N,609947 PK,Cleaner,N,High performance chemical cleaner,"Removes sludge, debris and scale",,,Restores heating efficiency of existing systems,Treats 100 litres,Suitable for all heating systems,Environmentally friendly,,,,,,,,,,,,,,,,,,,
195,PP12989,JET Range JCO10 system protector 10 ltr,JET Range,298.88,"JET JCO10 System Protector passivates and protects bare metal surfaces in commercial heating, chilled and condenser systems. This ensures that corrosion and limescale buildup is prevented throughout the system, supporting a longer working lifetime while also improving efficiency and performance. JCO contains a pH buffer to ensure that a neutral system water pH of between 7.5 and 8.2 is maintained.",Heating/Water Treatment Products/Water Treatment Products.csv -> JET Range JCO10 system protector 10 ltr,,10 Litres,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/89/P12989_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P12988_P12991_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PP12999,JET Range JCO80 dual biocide 20 ltr,JET Range,678.88,"Preventing the formation and curtailing the growth of bacterial contaminants, JET JCO80 dual biocide is a dual action liquid formulated to protect commercial heating, underfloor heating, low temperature and chilled systems. It contains two powerful active ingredients for effective treatment against damaging and unhealthy algae and microorganisms.",Heating/Water Treatment Products/Water Treatment Products.csv -> JET Range JCO80 dual biocide 20 ltr,,20 Litres,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/99/P12999_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P12998_P12999_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,P608115,Sentinel X500 inibitor anti-freeze 5ltr (1),Sentinel,130.51,"A multi-purpose inhibited antifreeze, Sentinel X500 helps to control corrosion, scale, boiler noise and hydrogen gassing in all types of indirect heating systems and in closed cooling systems, including those with aluminium components. It's also ideal for biomass boilers requiring frost protection. Provided that minimum levels are maintained in the system, permanent protection is ensured with no need to replace. Use X500 wherever the risk of freezing is higher due to location, lack of use or building type.",Heating/Water Treatment Products/Water Treatment Products.csv -> Sentinel X500 inibitor anti-freeze 5ltr (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/15/NW-608115_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Sentinel_X500_Safetydatasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_X500Liquid_H&S.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Sentinel_X500_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/Sentinel_X500_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_h/&s/Sentinel_X500_H&S.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,P171176,Calmag ultra violet unit 22ltr/min,Calmag,862.13,"Simple and cost-effective, this Calmag 22LPM UV Disinfection Unit helps to make water from private supplies safe for human consumption. Ultraviolet disinfection is currently the only solution for treating water taken from private water supplies including wells, rivers and springs.",Heating/Water Treatment Products/Water Treatment Products.csv -> Calmag ultra violet unit 22ltr/min,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/76/NW-171176_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Calmag_UV_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Calmag_Dom_UV_O&M_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,P171314,Calmag CalLytic Mini PF water conditioner 15/22mm,Calmag,32.41,"Install the Calmag CalLytic Mini 15/22mm electrolytic scale inhibitor on cold water lines to protect pipework, boilers and hot water appliances from the damage that can be caused by hard scale.",Heating/Water Treatment Products/Water Treatment Products.csv -> Calmag CalLytic Mini PF water conditioner 15/22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/14/NW-171314_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Calmag_CalLytic_Inhibitor_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Calmag_Scale inhibitor_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Calmag_CalLytic_Scale_15mm_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PP12990,JET Range JCO10 system protector 20 ltr,JET Range,617.16,"JET JCO10 System Protector passivates and protects bare metal surfaces in commercial heating, chilled and condenser systems. This ensures that corrosion and limescale buildup is prevented throughout the system, supporting a longer working lifetime while also improving efficiency and performance. JCO contains a pH buffer to ensure that a neutral system water pH of between 7.5 and 8.2 is maintained.",Heating/Water Treatment Products/Water Treatment Products.csv -> JET Range JCO10 system protector 20 ltr,,20 Litres,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/90/P12990_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/P12988_P12991_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
