,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Connection Type,Operating Temperature,Range,Warranty,Weight,Hazardous,Water Heating Declared Load Profile,Sound Power Level (Indoors),Output,Depth (mm),Re-heat times,Anti Legionella Function,Water Pressure,Thermostat Temperature,Useage Single / Multi Point,Controls,Eco Setting,ErP Rating,IP Rating,Material,Max Pressure (Psi),Min Pressure (Psi),Mounting Type,Water Connection,Supplier Product Code,Type,WEEE Compliant,Capacity Litre,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Fuel Type,Mugs (250ml) per Tank,Antimicrobial Protection,Body Material,Frequency,Min Bar Pressure,Feature 14,Feature 15,Flow Rate,Watts,Projection,Tap Holes,Safety Lock,Water Options,Cartridge Type,Spout Type,Handle Type,Feature 16,Feature 17,Feature 18,Feature 19,Pack Quantity,Attachment 7,Attachment 8
211,PS08117,Acv HeatMaster 85TC Evo combined fully condensing boiler and water heater,Acv,8733.0,"Supplying both heating and hot water from one combination unit, the ACV HeatMaster 85TC Evo fully condensing boiler and water heater offers a heat output of up to 121kW and a continuous flow of 3402L/h. Highly efficient, this unit is easy to install and maintain and is supplied complete with an LPG kit for simplified conversion.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Acv HeatMaster 85TC Evo combined fully condensing boiler and water heater,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/17/S08117_wm.jpg,,,,,,,White,Threaded,80,HeatMaster,5 Years,298,N,XXL,61,82.5 kW,787,24,No,3.5,95,Multi,Electronic,No,N/A,IP20,Stainless Steel,124,1.4,Floor Standing,1,XB550005,,N,190 l,For domestic or commercial use,White finish,Offers up to 98% gross efficiency,Stainless steel heat exchanger and DHW tank,Reduced maintenance and increased service life,Standardised controls use ACVMax control system for ease of operation,With LPG kit for simple on-site conversion,Continuous flow rates of up to 3402 L/H,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PD10677,Zip HydroTap G5 classic plus boiling chilled 160/175 Chrome,Zip,4908.73,"Delivering great-tasting water on demand, the Zip HydroTap G5 Classic Plus 160/175 water tap supplies plentiful filtered boiling and chilled water to quench the thirst of the complete workforce, whatever the size of your premises. Install the single 216mm height chrome tap over a sink or worktop and the command centre under the counter to enjoy immediately dispensed water filtered to 0.2 micron, 25x more effective than the filtering supplied by a standard water filter jug. With two boiling water safety modes and a cool-touch tap which won't spit or spray when turned on, the Classic Plus ensures safe delivery of even the hottest water. It also minimises waste by using the most up-to-date technology for fast operation with minimal energy use.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip HydroTap G5 classic plus boiling chilled 160/175 Chrome,,"Tap, Comm;Centre, hoses, connector, waterblock kit, power lead, water filter",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/7_/80/D10671_74_77_80_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Zip_HydroTap_G5_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Zip_H55704Z00UK_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,P138888,Andrews MAXXflo EVO Lite CWH150/302 (1),Andrews,15526.0,"Fitted with twin low NOx burners for improved power and efficiency, the Andrews MAXXflo EVO is a 300L capacity gas-fired water heater with integrated stainless steel tank, minimising the space required for a commercial water supply. This direct fired water heater is suitable for cascading and offers a clear, easy-to-read electronic display for simplicity of control.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Andrews MAXXflo EVO Lite CWH150/302 (1),,Fully Assembled water Heater and necessary fittings to install,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/2-/88/138882-88_wm.jpg,,,,,,,White,Threaded,65,MAXXflo EVO Lite,2 Year,KG,N,XXL,66dB(A),150 kW,1220,"8 min @ 45 °C, 9 min @ 50 °C",Yes,9,58 C,Multi Point,Electronic,No,N/A,IP20,Stainless Steel,108,11.6,Floor Mount,1-1/2 BSP,7800597,,N,300 l,Indpendent service valves and pressure sensors,With low NOx burners,Multi-line graphical display for ease of use,Anti-Legionella function,Strap-on sensor,2 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
214,P138883,Andrews MAXXflo EVO Lite SC25/201 condensing water heater,Andrews,5638.0,"Offering a large storage capacity of 200L, ideal for larger size premises, the Andrews MAXXflo EVO Lite SC25/201 gas-fired condensing water heater blends convenience and efficiency for practical use in busy commercial locations. This water heater is easy to operate via its Siemens-built controls, providing flexibility with a seven-day timer and three on/off periods per day.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Andrews MAXXflo EVO Lite SC25/201 condensing water heater,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/2-/88/138882-88_wm.jpg,,,,,,,White,BSP,Max 65,MAXXflo EVO Lite,2 Year,"Empty: 120.3 kg, Full: 324 kg",N,XL,53 dB(A),24.5 kW,928,31,Yes,3.5,60,Multi Point,Electronic,Yes,A,IP20,Stainless Steel,87,17.4,Floor Mount,1 1/2 in,7800599,Water Heater,N,200 l,Integral high efficiency pump,Siemens controls with LCD display,Integral 7-day time clock,With 3x time zones per day,Temperature set-back function,Factory fitted 95°C + 7 bar temperature and pressure relief valve,6.5 bar maximum pressure (vented),ErP A-rated,2 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PD69026,Zip Varipoint II VP153 oversink water heater 15ltr,Zip,676.57,"The 15L Zip Varipoint II VP153 unvented oversink water heater is suitable for direct connection to incoming mains water supplies, delivering reliable hot water to one or more conventional tap outlets. The ErP A-rated Varipoint II has a tough, impact-resistant casing and highly efficient insulation while an adjustable thermostat provides flexibility and comfort for handwashing and other hot water tasks.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip Varipoint II VP153 oversink water heater 15ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/28/D69025_D69028_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL_spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Varipoint II_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Zip_Varipoint_II_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Varipoint_II_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,P449367,Morco EUP11 RS VERT room sealed water heater for vertical flue,Morco,660.54,"Operating independently of the room in which it's installed, the fan flued Morco EUP11RS water heater uses air from outside for combustion while also expelling flue gases outside for safe peace of mind on the move. Ideal for leisure accommodation vehicles (LAVs) like boats or caravans, this single point, room sealed instantaneous water heater provides on-demand hot water using automatic flame ignition when a tap is turned.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Morco EUP11 RS VERT room sealed water heater for vertical flue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/67/NW-449367_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Morco_EUP11RS_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PD69069,Zip Tudor 5 underbasin vented water heater 5 litre,Zip,161.58,"Providing water to a single sink, the Zip Tudor 5 5L underbasin open outlet vented water heater is a convenient choice for adjustable temperature water delivery where mains water isn't available. Non-pressurised, this unit offers a range of useful features, including frost protection and a pressure and temperature relief valve.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip Tudor 5 underbasin vented water heater 5 litre,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/69/D69069_wm.jpg,,,,,,,White,3/8” BSP,9 - 75,,1 year,35 kg,N,XXS,N/A,2 kW,213,10 Minutes,No,3.5,41,Single,Manual,No,A,,,50,1.4,Wall Mounted,3/8” BSP,T5UB5,,N,5 l,For single point of use,Externally adjustable temperature control,Manually resettable cut out,Vented non-pressurised system,Pressure and temperature relief valve supplied,Heater protected against freezing while power is on,Manually resettable over temperature safety cut-out,1 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PD69027,Zip Varipoint 2 VP103UB undersink water heater 10ltr,Zip,586.06,"Designed for direct connection to the incoming mains water supply, the 10L Zip Varipoint II VP103UB unvented undersink water heater delivers reliable and fast hot water to one or more conventional tap outlets. ErP A-rated, the Varipoint II incorporates good levels of insulation for reduced heat loss as well as a highly robust, impact-resistant casing. The unit's adjustable thermostat gives users the flexibility to adapt their hot water supply to suit their needs and their comfort.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip Varipoint 2 VP103UB undersink water heater 10ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/28/D69025_D69028_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL_spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Varipoint II_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Varipoint_II_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Zip_Varipoint_II_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PD09854,Zip HydroTap G5 classic plus boiling chilled 100/75 sparkling Chrome,Zip,4703.65,"Delivering boiling, chilled or sparkling water on demand, the Zip Classic Plus 100/75 push-button operated water tap is a great addition to any work breakroom. All three water types are dispensed through a single cool-touch, splutter-free tap from the smart chrome under-counter command centre. Water from the Classic Plus is pure and fresh tasting, with no odour or discolouration, all thanks to the inbuilt 0.2 micron filter, which offers 25x more effective filtration than a standard filter jug. This large capacity water tap is packed with clever technology to help ensure safety, save on time, conserve energy and reduce water waste.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip HydroTap G5 classic plus boiling chilled 100/75 sparkling Chrome,,"Tap, Command Centre, hoses, connector, waterblock kit, CO2 cylinders, power lead, water filter",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/54/D09854_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Zip_H55760Z00UK_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Zip_HydroTap_G5_User_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,P112181,Hyco Omega wall mounted boiling water heater 3litre 2.84kW 500x330x255 white,Hyco,492.29,"A smart modern design constructed in robust, easy to clean white ABS, the Hyco Omega 2.84kW 3L wall-mounted boiling water heater looks great in any communal kitchen and helps to reduce on-counter clutter by doing away with the need for a kettle. Offering on-demand boiling water, this smart unit refills and reheats automatically, delivering exactly the amount of water you'll need for each cup of tea or coffee, helping to make work breaks simpler and more eco-friendly too. Easy to install, the Omega is also effortless to use.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Hyco Omega wall mounted boiling water heater 3litre 2.84kW 500x330x255 white,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/49/596349_wm.jpg,,,,,,,White,,96-98 degrees,,1 year on-site warranty as standard3 year on-site warranty available at additional cost,7 kg(Empty)10 kg(Full),N,,N/A,2.84 kW,255,7,,,,,Manual,No,,IPX0,Easy Clean High Impact Polycarbonate/ ABS,,14.5,,Inlet/ Outlet 2 x 15mm compression. 1 x Tundish Recommended,OMEG3,Mall Mounted Boiling Water Heater,N,3 l,White colour,Designed and assembled in the UK,Fast heat-up and high recovery rate,Standing losses of 23W for better efficiency,LED status ring on base of control valve indicates ready/heating,With heavy duty ceramic control valve,Cool-touch control valve and water outlet for reduced heat loss,Easy to use and install,"Durable, high impact ABS case offers ease of cleaning",Sophisticated electronics maintain constant supply even when refilling,Automatically refills as needed,Autocalibration for optimal temperature,Filter system is recommended to protect against limescale,,12,N/A,,,1,Should be descaled regularly,IPX0 protection,,,,,,,,,,1 year on-site warranty,3 year on-site warranty available at additional cost,Scale damage is not covered by warranty,,,,
221,P112162,Hyco stainless steel 15 litres unvented water heater 2kW 366x366x327mm white,Hyco,232.3,"Supplying mains pressure hot water to up to three basins, the Hyco 15L 2kW unvented water heater is suitable for use with regular basin taps, including mixers. This multipoint storage heater is built in robust stainless steel and has a compact footprint for ease of installation under a sink.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Hyco stainless steel 15 litres unvented water heater 2kW 366x366x327mm white,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/31/596331_wm.jpg,,,,,,,White,Compression Fitting,Adjustable between approx. 50°C to 75,,1 year parts or replacement warranty on electrical components3 year tank warranty,Empty: 8kgFull: 23kg,N,XXS,15 dB,2 kW,327,18,No,4.2,Bulb type adj. to 75E setting approx. 50,Multi Point,Manual,No,B,IPX4,"Outer Casing: Easy clean, high impact plasticHeating Element: Stainless steel incoloy",60.92,7.25,Floor StandingWall Mounted,Inlet/ Outlet 2 x 1/2 BSP male (100mm apart centre to centre). Fittings required (not supplied): 2 x 15mm compression to 1/2 BSP female adapter.,SF15SS,,N,15 l,"With 2.0kW element as standard, 1.2kW available for restricted load",Neon element on indicator,Stainless steel tank,External temperature control with frost protection,PRV required for pressures above 4.2 bar,Expansion vessel and check valve required for nearby cold water draw off (kits available separately),Optional thermostatic mixing valve separately available,Not suitable for salon hairwash basins,Accessories may be required for Water Regulations compliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PD68097,Santon Aquaheat ALK04 aquaheat expansion kit,Santon,295.67,This Santon Aquaheat expansion kit reduces incoming pressure to 3.5 bar for safe operation while the incorporated strainer filters coarse impurities from incoming water. The kit's non-return valve stops back-flow of hot water to prevent cross-contamination of inlet water.,Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Aquaheat ALK04 aquaheat expansion kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/97/D68097_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aquaheat_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,P138216,Andrews ECOflo COMPACT correx powered anode kit,Andrews,483.0,An Andrews brand Correx powered anode kit designed for lower maintenance and running costs in ECOflo Compact.,Water Heating and Storage/Water Heaters/Water Heaters.csv -> Andrews ECOflo COMPACT correx powered anode kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/16/138216_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Andrews_Water_Heaters_Spec_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PD68151,Santon Speediboil SP5.0 water boiler 5.0kw,Santon,846.87,"Ideal for use in canteens, offices, workshops and salons, the commercial grade Santon Speediboil SP 5L boiling water heater provides instantaneous hot water direct from the wall. Supplying over 150 cups of boiling water an hour on a 2.5kW output, this efficient unit is ideal for busy breakrooms, saving wasted time, electricity and water.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Speediboil SP5.0 water boiler 5.0kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/52/D68150_D68952_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Santon_Speediboil_Issue_4_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/rd/Santon_Warranty_Card.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Speediboil_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,P138885,Andrews MAXXflo EVO Lite SC45/201 condensing water heater,Andrews,7547.0,"Offering a large storage capacity of 200L, ideal for larger size premises, the Andrews MAXXflo EVO Lite SC45/201 gas-fired condensing water heater blends convenience and efficiency for practical use in busy commercial locations. This water heater is easy to operate via its Siemens-built controls, providing flexibility with a seven-day timer and three on/off periods per day.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Andrews MAXXflo EVO Lite SC45/201 condensing water heater,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/2-/88/138882-88_wm.jpg,,,,,,,White,BSP,Max 65,MAXXflo EVO Lite,2 Year,"Empty: 120.3 kg, Full: 324 kg",N,XL,62 dB(A),45 kW,928,17,Yes,3.5,60,Multi Point,Electronic,Yes,A,IP20,Stainless Steel,85,17,Floor Mount,1 1/2 in,7800600,,N,200 l,Integral high efficiency pump,Siemens controls with LCD display,Integral 7-day time clock,With 3x time zones per day,Temperature set-back function,Factory fitted 95°C + 7 bar temperature and pressure relief valve,6.5 bar maximum pressure (vented),ErP A-rated,2 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,
