,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Connection,Connection Size,Range,Hazardous,Thread Standard,Material,Thread Size,Maximum Operating Temperature,Supplier Product Code,Type,WEEE Compliant,Application,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Colour,Connection Type,Operating Temperature,Warranty,Connection Size (mm),Actuator Type,Ball Material,Handle Material,Handle Type,Number of Ports,Operator Type,Seal Material,Seat Material,Feature 7,Feature 8,Size,Feature 9,Feature 10,Feature 11,Feature 12,Diameter,Weight,Standards,Voltage Rating,Attachment 6
155,PK65661,JET Range BBV21 gas lever operated ball valve (BSPP) WRAS 8mm,JET Range,23.28,"This JET Range BBV21 lever operated ball valve includes 8mm BSPP connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JET Range BBV21 gas lever operated ball valve (BSPP) WRAS 8mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/71/NW-K65661_K65671_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_BBV22_Ball_Valve_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,P170808,Pegler Valve ball valve (BSPT) 50mm Brass and handle Red,Pegler,156.2,"This vandal-proof Pegler PB500 lever operated manual ball valve has a full bore valve with quarter-turn operation and blow-out-proof assembly. It has 50mm BSP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> Pegler Valve ball valve (BSPT) 50mm Brass and handle Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/09/NW-170803_170809_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Pegler_Connection_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_PB300_PB500_PB700_BSI_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_Ball_Valve_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pegler_77258686_Valve_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,P870584,JG Speedfit Ball valve 22mm,JG Speedfit,10.53,"Made of brass, this Reliance Valves lever-operated brass ball water valve with 22mm push-fit connections is designed with a sphere containing a central borehole, allowing for easy on/off control of water flow. When this borehole faces the same direction as the pipe water is allowed to flow through, however when the borehole faces the side of the pipe, the valve is closed. Reliably leak-tight, this valve allows for a water supply to be shut-off quickly. Using JG Speedfit, Reliance Valves products are fast to install and dismount with no need for tools.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JG Speedfit Ball valve 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/3_/84/870583_84_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Reliance_Valves_Ball_Valve_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PK64774,* JET BBV35 DZR BALL VALVE + LEVER   22,JET Range,40.13,"Lever-operated, this JET Range BBV35 manual ball valve has a DZR brass body and PTFE seat. It is fitted with 22mm compression connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> * JET BBV35 DZR BALL VALVE + LEVER   22",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/47/74/NW-K64773_K64774_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_BBV35_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PK65685,JET Range BBV22 T-handle ball valve (BSPP) WRAS 25mm,JET Range,46.98,"T-handle-operated, this brass JET Range BBV22 ball valve includes 25mm BSPP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JET Range BBV22 T-handle ball valve (BSPP) WRAS 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/85/NW-K65681_K65685_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,P170807,Pegler Valve ball valve (BSPT) 40mm Brass and handle Red,Pegler,94.43,"This vandal-proof Pegler PB500 lever operated manual ball valve has a full bore valve with quarter-turn operation and blow-out-proof assembly. It has 40mm BSP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> Pegler Valve ball valve (BSPT) 40mm Brass and handle Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/09/NW-170803_170809_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Pegler_Connection_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_PB300_PB500_PB700_BSI_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_Ball_Valve_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pegler_77258686_Valve_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PK66020,JET Range BBV21R lever ball valve (BSPP) 65mm Red,JET Range,415.1,"This JET Range BBV21R lever operated ball valve includes 65mm BSPP end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JET Range BBV21R lever ball valve (BSPP) 65mm Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/20/NW-K66014_K66020_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_BBV21R_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PK06378,"Pegler Yorkshire PB500EL ball valve (BSPT) 3/4"" Brass",Pegler,36.15,"Manufactured in tough DZR brass, this Pegler PB550EL 3/4"" lever handle manual ball valve is fitted with BSPT female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> Pegler Yorkshire PB500EL ball valve (BSPT) 3/4"" Brass",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/82/K06378_K06382_wm.jpg,,,,,,,,Yorkshire,N,,Brass,3/4 in,,245004,Ball Valve,N,,Brass construction,PTFE ball seals,Full bore type,Lever operation,Anti-blow out and vandalproof construction,PN25,Red,BSPT,,,3/4 in,Lever,Brass,,Lever,2,Lever,FPMPTFE,PTFE,WRAS approved,,,,,,,,,,,
163,PK66015,JET Range BBV21R lever ball valve (BSPP) 20mm Red,JET Range,33.93,"This JET Range BBV21R lever operated ball valve includes 20mm BSPP end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JET Range BBV21R lever ball valve (BSPP) 20mm Red",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/20/NW-K66014_K66020_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_BBV21R_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,P170836,Pegler Valve ball valve (BSPT) 32mm Brass and handle Yellow,Pegler,68.57,"This vandal-proof Pegler PB500 lever operated manual ball valve has a full bore valve with quarter-turn operation and blow-out-proof assembly. It has 32mm BSP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> Pegler Valve ball valve (BSPT) 32mm Brass and handle Yellow",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/38/NW-170833_170838_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Pegler_Connection_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_PB300_PB500_PB700_BSI_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pegler_77258686_Valve_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_Ball_Valve_WRAS_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PK72130,CP961 CXC MULTI FILTER BALL VALVE     15,Cottam and Preedy,13.05,"This Cottam and Preedy CP961 Wondervalve manual ball valve is made of DZR brass with nickel plating and includes 15mm compression connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> CP961 CXC MULTI FILTER BALL VALVE     15",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/32/NW-K72130_K72132_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Cottam_Preedy_CP961CC_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PK29747,"Pegler Valve PB550 DZR ball valve PN25 1.1/2""",Pegler,102.88,"This Pegler PB550 lever operated manual ball valve is made of DZR brass with 1 1/2"" BSP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> Pegler Valve PB550 DZR ball valve PN25 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/48/NW-K29743_K29748_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Pegler_Connection_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_Ball_Valve_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pegler_77258686_Valve_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PK06365,Pegler Valve press-fit ball valve 22mm Brass,Pegler,64.05,"This Pegler PSU500 full bore manual brass ball valve is lever operated and supplied with 22mm press-fit connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> Pegler Valve press-fit ball valve 22mm Brass",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/69/NW-K06363_K06369_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pegler_PressFit_Conctns_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rt/ft/Pegler_WRAS_XpressBSPPresFitEC_Crtft.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tf/ct/Pegler_WRASNSF_PresFitAdaptor_Crtfct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Pegler_77258686_Valve_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_Ball_Valve_WRAS_Certificate.pdf
168,PK65682,JET Range BBV22 T-handle ball valve (BSPP) WRAS 10mm,JET Range,23.49,"T-handle-operated, this brass JET Range BBV22 ball valve includes 10mm BSPP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JET Range BBV22 T-handle ball valve (BSPP) WRAS 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/85/NW-K65681_K65685_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PK65684,JET Range BBV22 T-handle ball valve (BSPP) WRAS 20mm,JET Range,34.2,"T-handle-operated, this brass JET Range BBV22 ball valve includes 20mm BSPP female end connections. A ball valve is a type of quarter-turn valve featuring a hollow, perforated ball that pivots to control the flow of a fluid. The valve is open when the ball's hole is in line with flow and closed when pivoted to 90°. The long lasting reliability of ball valves makes them popular in a wide range of settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Ball Valves/Ball Valves.csv -> JET Range BBV22 T-handle ball valve (BSPP) WRAS 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/85/NW-K65681_K65685_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
