,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Thickness,Warranty,Hazardous,Depth (mm),Frame Colour,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 6,Range,Position,Shower Tray Shape,Style,Weight,Floor Mounted,Waste Supplied,Anti Slip Surface,Riser included,Waste Kit Included
402,PN55908,Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 598mm Arctic Stone,Multipanel,93.2,"An easy, grout-free alternative to paint or tiling, this 598mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. Finished in Arctic Stone, this panel has an authentic real stone look for a touch of luxuriant urban chic.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 598mm Arctic Stone,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/08/NW-N55903_N55908_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,
403,PD28912,Merlyn Ionic Express fixed panel for slider 1400mm,Merlyn,299.84,"A favourite of installers, the Merlyn Ionic Express 1400mm shower enclosure fixed panel is part of a range of easy-fit enclosure components with a generous adjustment for uneven walls. Built in toughened safety glass with a Stayclean coating, this panel offers hassle-free cleaning.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Express fixed panel for slider 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/14/UP-D28912_D28914_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ionic_Showering_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_IonicExpress_SDoor_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PD28369,Mira Leap sliding door only 1000mm,Mira,390.12,"The Mira Leap 1000mm sliding door is ideal for alcove or corner shower enclosures, providing a stylish, frameless look and saving on valuable space. Built using strong 6mm thick glass with CleanCoat glass coating technology and with no visible fixings or screwcaps, the Leap looks sleek and modern and provides easy-clean convenience.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Mira Leap sliding door only 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/72/UP-D28369_D28372_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Leap_SlidingDoor_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/r_/ld/Mira_Leap_SlidingDoor_LD.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PD12274,Ideal Standard Connect 2 bifold door 1000mm Bright Silver,Ideal Standard,665.85,"Semi-framed with a bright silver finish surround, the Ideal Standard Connect 2 1950 x 1000mm bifold door is a minimalist, modern shower door for contemporary bathroom designs. Suitable for fitting into an alcove or with a matching shower panel, this door is made with 6mm toughened glass treated with IdealClean for ease of cleaning.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Ideal Standard Connect 2 bifold door 1000mm Bright Silver,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/74/NW-D12274_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ideal_Standard_Connect2_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ideal_Standard_K9280EO_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PD65181,PREMIER8 PIVOT DOOR 1000X2000 GLASS CH,Coram,405.93,"A contemporary, minimalist design, the 1000mm Coram Premier 8 pivot door shower enclosure has modern linear handles and a semi-frameless design with concealed fixings and soft close sliding doors for a touch of luxury. Seamless flush rollers and ultra-clear soft seals are easy to clean and Level and Lock screwless adjustment ensures secure, straightforward installation. The Premier 8's pivot door is made using 8mm toughened safety glass and has a rise and fall pivot hinge, allowing the door to remain open at 90° and close easily.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> PREMIER8 PIVOT DOOR 1000X2000 GLASS CH,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/81/UP-D65177_D65181_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Coram_Optima6_Premier8_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Coram_Premier_8_Pivot_Door_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Coram_Showers_Brochure_July_2021.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Coram_Premier_8_Pivot_Door_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PD65199,Coram Premier 8 sliding door 1400 x 2000mm Glass/Chrome Finish,Coram,472.18,"The modern, spa style 1400 x 2000mm Coram Premier 8 sliding door shower enclosure has an elegant, semi-frameless design with linear handle and soft closing and opening via smooth gliding double bearing rollers. Flush-to-glass mounting and ultra-clear seals provide a seamless look and make cleaning effortless while Level and Lock and Cam and Pin systems ensure installation is fast and simple.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Coram Premier 8 sliding door 1400 x 2000mm Glass/Chrome Finish,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/99/UP-D65195_D65199_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Coram_Premier_8_Sliding_Door_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Coram_Optima6_Premier8_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Coram_Showers_Brochure_July_2021.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Coram_Premier_8_Sliding_Door_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PD28924,Merlyn Ionic Express bifold shower enclosure 800mm,Merlyn,454.7,"The sleek, frameless Merlyn Ionic Express 800mm bifold door is built in tough 6mm safety glass with easy-clean Mershield Stayclear coating. With a discreet smooth-action bifold hinge and concealed fixings, this door provides a seamless look and is easy to install, with pre-assembled parts saving valuable time.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Express bifold shower enclosure 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/26/UP-D28923_D28926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_IonicExpress_BFDoor_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Merlyn_IonicExpress_SidePanel_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ionic_Showering_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_IonicExpress_BFDoor_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PD54019,Impey Aqua Dec EasyFit easyfit rotating plate square drain floow former 1200 x 1200 x 22mm Off-White,Impey,568.64,"Straightforward to install, the Impey Aqua-Dec EasyFit 1200 x 1200mm wetroom floor former is a strongly durable 22mm thick GRP floorboard replacement with four pre-formed drainage gradients designed to offer a level access wetroom floor ideal for a tiled finish. Manufactured in high glass content SMC, the Aqua-Dec EasyFit helps to save on installation time and cost, withstanding up to 300kg (47 stone) with no requirement for under-boarding, while the included rotating drain plate adjusts through 360° to avoid any underfloor obstructions.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Impey Aqua Dec EasyFit easyfit rotating plate square drain floow former 1200 x 1200 x 22mm Off-White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/24/NW-D54017_D54024_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Impey_Aqua_Dec_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PD12265,Ideal Standard Connect 2 slider door 1000mm Bright Silver,Ideal Standard,606.91,"The Ideal Standard Connect 2 100 sliding door is built in tough safety glass treated with IdealClean for easy, stress-free cleaning. With a chrome-finish frame and concealed fittings, this power shower-proof door lends a modern, designer look to your shower enclosure.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Ideal Standard Connect 2 slider door 1000mm Bright Silver,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/65/UP-D12265_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/IS_Bathrooms_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Connect2_SlidingDoor1000_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/IS_Connect2_SlidingDoor_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PN00845,Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 1200mm Travertine,Multipanel,157.79,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel is finished in glossy Travertine, a deep, rich limestone effect.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 1200mm Travertine,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/45/NW-N00845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,
412,PN65930,Multipanel Tile Panel Misty Blue Hydrolock T&G Metro 2400 x 598mm,Multipanel,109.89,"Providing a realistic tiled effect, Multipanel Pure Tile Collection 2400 x 598mm shower wall panels are an effortless, stylish alternative to tiling with no need for grout and no time consuming spacing and fitting to deal with. Manufactured with an exterior grade FSC certified MDF core and Hydrolock tongue-and-groove edges, these panels aren't just simple to install, they're reliably waterproof and eco-friendly too. The Metro Misty Blue finish is a modern moody blue for a statement scheme.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Tile Panel Misty Blue Hydrolock T&G Metro 2400 x 598mm,,Panel(s),https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/30/N65930_wm.jpg,,,,,,Blue,,,N,11,,Exterior grade MDF,MT502MT6669,Bathroom Wall Panel,N,Misty Blue finish,"Clean, square edge",Ideal for installation with Multipanel profiles,Made in Britain,100% waterproof,100% recyclable,No grout required,"Discreet, watertight Hydrolock joint",FSC and PEFC certified,,,,,,,,,,,,,
413,PN65902,Multipanel Pure hydrolock panel 2400 x 1200mm Misty Blue,Multipanel,177.6,"Quick and easy to install, Multipanel Pure Hydrolock 2400 x 1200mm shower panels are manufactured in a sustainable MDF with a waterproof laminate finish. A practical, cost-effective alternative to tiling with a smart Hydrolock tongue and groove jointing system, these panels are finished in Misty Blue, a statement neutral offering a stylish look without the hassle and mess of tiling.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Pure hydrolock panel 2400 x 1200mm Misty Blue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/02/N65902_wm.jpg,,,,,,Blue,,,N,11,,Exterior Grade MDF and Laminate,MP502SHRHLTG17,Bathroom Wall Panel,N,Misty Blue finish,Exterior grade MDF and laminate construction,100% recyclable,Made in Britain,No grout required,Quick and easy to install,Easy cleaning and maintenance,Discreet watertight Hydrolock joint,Unlipped version also available,Manufactured using FSC C128180 certified materials,,,Pure,,,,,,,,,
414,PE61120,Mermaid Timeless Trade ply wood square panel 2420 x 1200mm Carrara Marble,Mermaid,167.84,"A perfect finishing touch for a luxe bathroom, this Mermaid Timeless Trade 2420 x 1210mm square panel in Carrara marble is made of robust, long-lasting plywood for a seamless finish with no need for messy and time consuming grouting. Reliably watertight, this panel brings the warmth of classic Italian marble into the bathroom for a glamorous yet bright and airy look.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Mermaid Timeless Trade ply wood square panel 2420 x 1200mm Carrara Marble,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/21/NW-E61120_E61121_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mermaid_Timeless_Trade_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PD12264,Ideal Standard Connect 2 pivot door 900mm Bright Silver,Ideal Standard,549.58,"The Ideal Standard Connect 2 90 shower enclosure pivot door provides the flexibility to design the enclosure that suits your bathroom. Easy to clean and maintain, this door is manufactured from IdealClean glass with a bright silver-finish frame.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Ideal Standard Connect 2 pivot door 900mm Bright Silver,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/64/UP-D12263_D12264_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Connect_2_900_Pivot_Door_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IS_Connect2_Multiproduct_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PD12272,Ideal Standard Connect 2 bifold door 800mm Bright Silver,Ideal Standard,578.26,"The Ideal Standard Connect 2 80 bifold door is built in tough safety glass treated with IdealClean for easy, stress-free cleaning. With a chrome-finish frame and concealed fittings, this power shower-proof door set lends a modern, designer look to your shower enclosure.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Ideal Standard Connect 2 bifold door 800mm Bright Silver,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/73/UP-D12272_D12273_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/IS_Bathrooms_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/IS_Connect2_BifoldDoor800mm_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
