,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Attachment 7,Diameter,Length (M),Pack Quantity,Range,Grade,Outer Diameter,Type,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Gender,Connection Type 1,Connection Type 2,Material Type,Warranty,Weight,Connection Type
218,P508504,Yorkshire Yorkex copper tube 42mm x 3mtr Chrome,Yorkshire,109.26,"Designed for ground services, this Yorkshire Yorkex 42mm tube offers easy manipulation in half-hard condition and a comparatively light weight. Able to withstand high internal pressures, this 1.2mm thick copper tubing is suitable for use in most hot and cold water, central heating and gas installations. It is supplied in a 3M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Yorkshire Yorkex copper tube 42mm x 3mtr Chrome",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/05/NW-508501_508505_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Yorkshire_Kuterlex_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_Kuterlex_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PL10632,Borusan M Hot 10255/17-2 Red Hvy Ss 50mm HR (1),Borusan,15.55,"Suitable for high pressure applications, this robust Borusan hot 10255/172 50mm heavy tube is supplied in a 3.25M length. Made in a tough steel, this tube has a red/primer finish.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Borusan M Hot 10255/17-2 Red Hvy Ss 50mm HR (1)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/38/L10621_L10638_wm.jpg,,,,,,,Red,N,EN10255/10217-2,C Steel,50,4.5,TF/HFRHSH050,N,Carbon steel construction,Red primer finish,Suitable for high temperatures and pressures,Meets EN 10255/10217-2 standards,,,,,,1,,,,,,,,,,,,,,,,
220,PL15070,"Geldbach SCH40 HFS (API/A106) seamless carbon steel pipe 2"" x 60.3mm (Per metre)",Geldbach,12.49,"This Geldbach SCH40 2"" seamless carbon steel pipe is designed with 60.3mm thick walls. It is suitable for use in industrial applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geldbach SCH40 HFS (API/A106) seamless carbon steel pipe 2"" x 60.3mm (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/77/L15065_L15077_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Arcelormittal_LankwitzerUV_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,P529769,Pegler VSH XPress system tube 54mm x 6mtr Stainless Steel (Per Metre),Pegler,71.62,"This Pegler Yorkshire VSH Xpress 444 54mm heat shrink tube is made of 1.5mm thick 630 grade stainless steel with a metallic finish. Suitable for use with XPress and Tectite systems, this tube is supplied in a 6M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress system tube 54mm x 6mtr Stainless Steel (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/69/NW-529765_529769_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_SS630_444_Sprinkler_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/PY_DVGW_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,P529765,Pegler VSH XPress SS630 system tube 22mm x 6mtr Stainless Steel (Per Metre),Pegler,24.06,"Supplied in a pack of six, these 6M long Pegler Yorkshire VSH Xpress 444 22mm heat shrink system tubes are manufactured in robust 1.2mm thick 630 grade stainless steel with a metallic finish. These high strength tubes are compatible with XPress and Tectite systems.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress SS630 system tube 22mm x 6mtr Stainless Steel (Per Metre)",,6x heat shrink tubes,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/69/NW-529765_529769_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_SS630_444_Sprinkler_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/PY_DVGW_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PR41160,Pegler VSH XPress uncoated galvanised tube 6mtr x 15mm (Per Metre),Pegler,6.82,"This Pegler Yorkshire VSH Xpress 15mm heating tube is made of 1.2mm thick galvanised carbon steel material. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress uncoated galvanised tube 6mtr x 15mm (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/69/NW-R41160_R41169_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PM01528,Geberit Mapress heating pipe 15mm x 6mtr Stainless Steel (6 metre),Geberit,7.49,"Supplied in a 6M length, this Geberit Mapress 15mm heating pipe is made of 1.2mm thick stainless steel with a high molybdenum content.  Highly corrosion-resistant, this reliable press-fit pipe can be used to carry heating water, cooling water with or without antifreeze agent and remote network heating water up to a temperature of 120°C.  It is also suitable for the transport of chemicals and technical liquids.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress heating pipe 15mm x 6mtr Stainless Steel (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M01528_Primary_Image_wm.jpg,,,,,,,Stainless Steel,N,EN 10312:2002 + A1:2005,CrNi steel 1.4301 (EN 10088),15 mm,1.2,39102,N,For heating water,For cooling water without antifreeze agent,For cooling water with antifreeze agent,For remote network heating water  120 °C,For chemicals and technical liquids,,,15,6,6 metre,Mapress,1.3401,15 mm,Heating Pipe,,,,,,female,Press fit,Press fit,,,,Press Fit
225,PM15705,Geberit Mapress water pipe 42mm Stainless Steel (6 metre),Geberit,31.57,"Made of stainless steel, this Geberit Mapress 42mm pipe, supplied in 6M lengths, is part of highly effective supply system suitable for a range of uses. Offering a high molybdenum content, this 1.5mm thick pipe is highly resistant to corrosion and extremely durable.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress water pipe 42mm Stainless Steel (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/06/NW-M15700_M15706_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/9-/20/Geberit_Piping_Sys_Catalogue_2019-20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,P508134,Lawton Tube copper tube 22mm x 3m,Lawton Tube,22.9,"This Lawton Tube 22mm copper tube, supplied in a 3M length, is a cost effective choice for a wide range of applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Lawton Tube copper tube 22mm x 3m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/34/508134_wm.jpg,,,,,,,,N,,,,,TY0223,N,"Conforms to BS EN1057, R250",Covered under 25 Year Warranty,Kitemarked,,,,,22 mm,,,,,22 mm,,,,,,,,,,,,,
227,P508881,Lawton Tube copper tube (Table-Y) (EN1057) 22mm x 6mtr,Lawton Tube,48.42,"Made of copper, this Lawton 22mm tube offers proven performance as a cost-effective solution for a wide range of uses. Suitable for domestic and commercial use, this tube is supplied in a 6M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Lawton Tube copper tube (Table-Y) (EN1057) 22mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/92/NW-508881_508892_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Lawton_Technical_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,P503639,Pegler VSH XPress tube 108mm Stainless Steel (6 metre),Pegler,257.75,"This Pegler Yorkshire VSH Xpress 108mm heating tube is made of 2mm thick 316 stainless steel. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress tube 108mm Stainless Steel (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/39/NW-503637_503639_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PM20189,Geberit Mapress carbon steel zinc plated pipe 66.7mm (6 metre),Geberit,18.25,"Made of carbon steel, this Geberit Mapress 66.7mm system pipe is finished with a robust external zinc plating.  Fitted with press-fit x plain end connections and supplied in a 6M length, this pipe is suitable for use in technical building systems, industry and shipbuilding applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress carbon steel zinc plated pipe 66.7mm (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M20189_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_CS_System_Pipe_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PL14349,Tata red heavy tube 32mm,Tata,27.59,"Threaded at both ends, Tata Install Plus 32mm heavy tube is a versatile selection for a range of applications. This pipe is manufactured in high strength carbon steel for reliable robustness and painted for a professional finished appearance.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata red heavy tube 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_t/be/TATA_RED_TBE_wm.jpg,,,,,,,Red,N,EN10255/EN10217,Carbon Steel,32 HVY,4,258339,N,"Suitable for welded, grooved, threaded or flanged connections",Full EPDs and tech subs available,Manufactured in UK,Carbon steel construction,Quality red paint finish suitable for end fit,Meets EN10255 and EN10217 standards,,,,,,,,,,,,,,,,,,,,
231,PV18329,Lawton Tube pair coil 1/4+1/2 with 1/2 classo 20 m,Lawton Tube,165.03,"Meeting the needs of UK building regs, this Lawton Tube 1/4 + 1/2"" with 1/2"" Class O pair coil is supplied in a 20M length. Made with a highly flexible closed cell NBR foam insulation, this coil makes installation fast and simple with no need for glue, tape or powder.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Lawton Tube pair coil 1/4+1/2 with 1/2 classo 20 m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/29/V18329_wm.jpg,,,,,,,Black,N,"Meets UK Building and Fire Safety Regulations, Class O tested and passed",Highly flexible Closed Cell NBR Foam insulation in 9mm & 13mm,13MM-O LAWTON PAIR 1/4 & 1/2 X 20M BLACK,13,LPC1412CO20M-13MM,N,Nitrile Butadiene Rubber (NBR) Class O rated insulation,Black colour,Suitable for air conditioning and refrigeration,Available in 20M coils,Pre-insulated for installation in less than half the time of conventional methods,Profile developed for easy splitting during installation,,,,,,,,,Meets UK Building and Fire Safety Regulations,Class O tested and passed in the UK,,,,,,,,,,
232,P508149,Lawton Tube copper tube 219mm x 6m,Lawton Tube,474.44,"This Lawton Tube 219mm copper tube is supplied in a 6M length. Copper offers a high performance, cost-efficient solution for a variety of pipework installations.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Lawton Tube copper tube 219mm x 6m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/49/508149_wm.jpg,,,,,,,Copper,N,BS EN 1057R290,Copper,219mm,3,TX2196,N,Copper construction,Meets BS EN 1057,Meets R290,,,,,,,,,,219m,,,,,,,,,,,,,
233,PM90877,Geberit 691.219.P5.2 case 203 18V 230V 50-60Hz BS-1363A,Geberit,1903.21,"Slimline and lightweight, weighing just 28kg, the Geberit ACO 203 Plus with rotating head makes pressing diameters of 12 - 35mm Geberit Mapress or 16 - 50mm Geberit FlowFit or Mepla fittings simple, reducing fatigue with its ergonomic, non-slip handle. An electrohydraulic, brushless design, this pressing tool is supplied with two long life, quick-charging lithium ion batteries, meaning one can be charged while the other is in use, minimising downtime. The ACO 203 Plus is Bluetooth-ready and offers complete compatibility with the NovoCheck app for smart operation that keeps you organised both on-site and in the office.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit 691.219.P5.2 case 203 18V 230V 50-60Hz BS-1363A",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M90877_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/M90877_User_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/M90877_Tech_Sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PL14357,Tata red heavy tube 25mm,Tata,18.84,"Threaded at both ends, Tata Install Plus 25mm heavy tube is a versatile selection for a range of applications. This pipe is manufactured in high strength carbon steel for reliable robustness and painted for a professional finished appearance.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata red heavy tube 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_t/be/TATA_RED_TBE_wm.jpg,,,,,,,Red,N,EN10255/EN10217,Carbon Steel,25 HVY,4,258382,N,"Suitable for welded, grooved, threaded or flanged connections",Full EPDs and tech subs available,Manufactured in UK,Carbon steel construction,Quality red paint finish suitable for end fit,Meets EN10255 and EN10217 standards,,,,,,,,,,,,,,,,,,,,
235,PM20064,Geberit Mapress carbon steel zinc plated pipe 28mm (6 metre),Geberit,9.08,"Made of carbon steel, this Geberit Mapress 28mm system pipe is finished with a robust external zinc plating.  Fitted with press-fit x plain end connections and supplied in a 6M length, this pipe is suitable for use in technical building systems, industry and shipbuilding applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress carbon steel zinc plated pipe 28mm (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M20064_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_CS_System_Pipe_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,P529764,Pegler VSH XPress system tube 54mm x 6mtr Stainless Steel (Per Metre),Pegler,100.3,"This Pegler Yorkshire VSH Xpress 54mm heating tube is made of 1.5mm thick 316 stainless steel. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress system tube 54mm x 6mtr Stainless Steel (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/64/NW-529760_529764_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_BSIKitemark_CCAPF_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_316SS_Tube_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/if/ct/Pegler_LPCB-VSH_Fittings_BV_Certifct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fi/ct/Pegler_VSH_Xpress_1907002_Certifict.pdf,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/PY_DVGW_Certificate.pdf,,,,,,,,,,,,,,,,,,,
