,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Pack Quantity,Position,Shower Tray Shape,Style,Warranty,Hazardous,Depth (mm),Floor Mounted,Anti Slip Surface,Material,Riser included,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Range,Weight,Waste Supplied,Feature 9,Feature 10,Attachment 5
160,PD16554,Just Trays Fusion anti slip shower tray 1500 x 900mm 40mm White,Just Trays,771.62,"Double-skinned for additional strength, this Just Trays Fusion 900 x 45 x 1500mm flat top rectangular shower tray is made of a robust ABS-capped acrylic stone resin. Ultra-slimline, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Fusion anti slip shower tray 1500 x 900mm 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/54/NW-D16554_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PD52816,Mira Flight Low shower tray with 4 upstands 1200 x 900mm,Mira,223.5,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 1200 x 900mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight Low shower tray with 4 upstands 1200 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/16/NW-D52815_D52816_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Low_Rectangle_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PD33512,Just Trays Fusion shower tray 1200 x 900mm White,Just Trays,390.77,"Double-skinned for additional strength, this Just Trays Fusion 900 x 45 x 1200mm flat top rectangular shower tray is made of a robust ABS-capped acrylic stone resin. Ultra-slimline, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Fusion shower tray 1200 x 900mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/18/NW-D33506_D33518_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PD16556,Just Trays Fusion anti slip shower tray 1600 x 700mm 40mm White,Just Trays,858.79,"Double-skinned for additional strength, this Just Trays Fusion 700 x 45 x 1600mm flat top rectangular shower tray is made of a robust ABS-capped acrylic stone resin. Ultra-slimline, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Fusion anti slip shower tray 1600 x 700mm 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/56/NW-D16556_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PD52817,Mira Flight Low shower tray with 4 upstands 1400 x 800mm,Mira,297.44,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 1400 x 800mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight Low shower tray with 4 upstands 1400 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/17/NW-D52817_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Low_Rectangle_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PD16522,Just Trays Fusion shower tray with 4 upstands 1400 x 900mm White,Just Trays,716.74,"Double-skinned for additional strength, this Just Trays Fusion 900 x 1400mm upstand rectangular shower tray with four upstands is made of a robust ABS-capped acrylic stone resin. Ultra-slimline at 45mm depth and lighter in weight than other stone resin models, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit. It is supplied with a 90mm rapid waste capable of draining 48L away every minute.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Fusion shower tray with 4 upstands 1400 x 900mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/22/NW-D16521_D16522_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PD17163,Just Trays Fusion Anti-Slip anti slip shower tray 1200 x 760mm White,Just Trays,401.06,"Double-skinned for strength, this Just Trays Fusion Anti-Slip 760 x 45 x 1200mm flat top rectangular shower tray is made of a tough ABS-capped acrylic stone resin. Suitable for fitting flat to the floor or raised up using a JT Merlin riser kit, it has a 90mm rapid waste outlet for 48LPM waste water removal. Treated with a colourless JT exclusive Anti-Slip application, this shower tray provides a safe surface for secure showering.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Fusion Anti-Slip anti slip shower tray 1200 x 760mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/63/NW-D17163_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PD52961,Mira Flight low profile shower tray (4 upstands) 1200 x 800mm,Mira,251.52,"Manufactured in a highly durable resin stone great resistance against surface damage, the Mira Flight 1200 x 800mm rectangular low profile shower tray with corner waste offers unbeatable longevity and an ultra-slimline depth. Supplied with the Mira Rapi-Flo waste and four upstands, this shower tray is ready to install on delivery.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight low profile shower tray (4 upstands) 1200 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/61/D52961_wm.jpg,,,,,White,,Corner,Rectangle,Modern,10-year guarantee,N,1200,Yes,No,Tray: Acrylic capped ABS resin stoneWaste: Polypropylene construction with chrome plated dome,No,1.1697.823.WH,Rectangle Shower Tray,N,Increased flexibility for joist configurations,With Mira Rapi-flo waste with 360° waste,Waste offers high flow rate,Hair catcher ensures rapid drainage,BioCote technology reduces bacteria and mould growth by up to 99.9%,Robust acrylic-capped resin stone,"Scratch, chip and discolouration resistant",Slim 40mm profile,Flight,,Yes,White finish,10 year warranty,
168,PD56786,Mira Flight shower tray with 4 upstands and waste 1000 x 760mm,Mira,196.51,"Made of highly durable yet lightweight acrylic capped resin stone, the Mira Flight 1000 x 760mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a flat to the tray waste for a sleek finish, the Flight lends your bathroom an attractive, modern look while inbuilt BioCote technology provides clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight shower tray with 4 upstands and waste 1000 x 760mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/86/NW-D56786_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Mira_1192074_W2_B_Flight_Tray_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Mira_Flight_Rectangle_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PD08271,Mira Flight Safe low level shower tray no upstands 1600 x 900mm,Mira,391.84,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 1600 x 900mm shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight Safe low level shower tray no upstands 1600 x 900mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/71/NW-D08270_D08271_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Safe_Rectangle_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PD56789,Mira Flight shower tray with 4 upstands and waste 1000 x 800mm,Mira,204.09,"Made of highly durable yet lightweight acrylic capped resin stone, the Mira Flight 1000 x 800mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a flat to the tray waste for a sleek finish, the Flight lends your bathroom an attractive, modern look while inbuilt BioCote technology provides clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight shower tray with 4 upstands and waste 1000 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/89/NW-D56789_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Mira_1192074_W2_B_Flight_Tray_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Mira_Flight_Rectangle_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PD17176,Just Trays Fusion anti slip shower tray 1600 x 800mm White,Just Trays,858.79,"Double-skinned for additional strength, this Just Trays Fusion 800 x 45 x 1600mm flat top rectangular shower tray is made of a robust ABS-capped acrylic stone resin. Ultra-slimline, this sleek tray is suitable for fitting flat to the floor or raised up on legs using the JT Fusion riser kit.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Fusion anti slip shower tray 1600 x 800mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/79/NW-D17176_D17179_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Just_Trays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Just_Trays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Just_Trays_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PD52811,Mira Flight Low shower tray with 4 upstands 900 x 760mm,Mira,178.8,"Made of highly durable yet lightweight acrylic capped resin stone, the low profile Mira Flight Low 900 x 760mm four upstand shower tray is built to last, resisting scratches and chips to look good for longer. Supplied with a vortex waste for reliable, fast drainage, the Flight Low includes inbuilt BioCote technology providing clean resistance to bacteria and mould.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Mira Flight Low shower tray with 4 upstands 900 x 760mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/12/NW-D52811_D52812_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mira_Flight_Low_Rectangle_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_FlightLLShowerTray_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/Mira_UKConsumerShowers_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PD73689,Just Trays Rectangular low profile shower tray and concealed waste 1000 x 700 x 40mm White,Just Trays,276.0,"Double skinned for ultra-strong use and manufactured in ABS capped stone resin, this Just Trays Fusion 1000 x 700mm shower tray pack includes a waste and trap for convenient all-in-one installation. Popular with installers, this low-level shower tray is easy to fit, whether on legs using the JT riser kit or flat-to-the floor for a sleek wetroom style look. With an understated elegant design and lighter than traditional stone resin trays. the Fusion includes a discreet 90mm rapid waste outlet for powerful drainage.",Showering/Shower Trays and Bases/Rectangular Shower Trays/Rectangular Shower Trays.csv -> Just Trays Rectangular low profile shower tray and concealed waste 1000 x 700 x 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/89/NW-D73689_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/JustTrays_Fusion_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/JustTrays_Fusion_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/JustTrays_Brochure_2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
