,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Range,Evaporator Fans,Hazardous,Power Supply,Supplier Product Code,Type,WEEE Compliant,Connection Size,Pressure,Feature 1,Weight,Defrost,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Pack Quantity,Material Type,Warranty,Material,Amps,Connection Type,Voltage Rating,Display Type,Sensor,Application,Operating Temperature Range (C),Feature 13,Feature 14,Electric Supply,Cable Length (m),IP Rating,Maximum Working Pressure (Bar g),Feature 15
153,P605016,"Henry Technologies V vibration eliminator 5/8""",Henry Technologies,19.81,"Designed to absorb compressor vibration, the Henry Technologies V series 5/8"" vibration eliminator helps to prevent damage to system equipment or pipework. It is constructed of a deep pitch corrugated hose covered with a stainless steel braid reinforced by ferrules at each end and connects to copper tube ends via a high temperature braze alloy.","Refrigeration/Controls/Controls.csv -> Henry Technologies V vibration eliminator 5/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/22/NW-605015_605022_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,P668373,Carel PZD0SNP0E1 easycool 230v,Carel,62.81,"Easy cool electronic controller is an electronic microprocessor controllers with LED display developed for the management of refrigerating units, display cabinets and showcases; are designed for the management of static refrigerating units (no fan on the evaporator) operating at temperatures above 0°C.",Refrigeration/Controls/Controls.csv -> Carel PZD0SNP0E1 easycool 230v,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/73/668373_wm.jpg,,,,,,,N,,PZD0SNP0E1,Temperature Control,N,,,For normal temperature static refrigeration units,,,Pre-configured to reduce the start-up times,"Limited number of parameter, only 19",Power supply 230Vac,Ambient probe NTC,Compressor relay 16A,IP65 protection on the front,,,,,,,,,,,,,,,,,,,,,,,
155,P693499,Danfoss TE20 orifice (No.8),Danfoss,111.78,The Danfoss TE20 size 8 orifice is for use with thermostatic expansion valves. It is suitable for use with a variety of refrigerants.,Refrigeration/Controls/Controls.csv -> Danfoss TE20 orifice (No.8),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/01/NW-693492_693501_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_10_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,P695924,GB Controls universal evaporator 1 phase fans 4.5A 1 phase ED 4.1KW,GB Controls,493.2,This GB Controls universal evaporator control panel is part of a cost-effective range of compact refrigeration control panels with a customer-friendly selection of digital controllers to choose from.,Refrigeration/Controls/Controls.csv -> GB Controls universal evaporator 1 phase fans 4.5A 1 phase ED 4.1KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/24/NW-695924_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GB_Controls_GBUE-EEW-01E_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,P678837,Danfoss AKS32R transducer 1-12bar,Danfoss,164.39,"The Danfoss AKS32R -1 to 12 bar pressure transmitter is suitable for use in CO2 or refrigeration plants, air conditioning systems, process control or labs. With a radio metric output suitable for systems with radio metric A/D converters, this transmitter converts measured pressure into a linear output signal. This signal is relative to the supply voltage, making the minimum pressure output 10% of the actual supply voltage, while the maximum pressure output is 90% of the actual supply voltage.",Refrigeration/Controls/Controls.csv -> Danfoss AKS32R transducer 1-12bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/37/NW-678837_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_AKS_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_AKS_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,P693729,"Danfoss CPCE12 solder capacity regulator 1/2""",Danfoss,288.9,"Designed for installation in a bypass line between high and low pressure sides of a refrigeration system, this Danfoss CPCE12 bypass regulator changes the compressor capacity to actual evaporator load. Intended for hot gas injection between the evaporator and thermostatic expansion valve, it requires injection to take place via an LG liquid gas mixer. This bypass regulator includes a 1/2"" solder ODF connection.","Refrigeration/Controls/Controls.csv -> Danfoss CPCE12 solder capacity regulator 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/29/NW-693729_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_CPCE_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_CPCE_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_CPCE_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,P693494,Danfoss TE5 orifice (No.3),Danfoss,40.99,The Danfoss TE5 size 3 orifice is for use with thermostatic expansion valves. It is suitable for use with a variety of refrigerants.,Refrigeration/Controls/Controls.csv -> Danfoss TE5 orifice (No.3),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/01/NW-693492_693501_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_10_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,P690742,Alco TraxOil OM3-CCA oil management scroll 3/4-14NPTF,Alco,458.27,"This Alco TraxOil OM3-CCA oil management system measures and displays oil levels using a Hall sensor and magnetic float. It is compatible with Copeland ZB15 - ZB48, Copeland ZBD21 - ZBD45 and Copeland ZB56/75/92.",Refrigeration/Controls/Controls.csv -> Alco TraxOil OM3-CCA oil management scroll 3/4-14NPTF,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/42/NW-690742_wm.jpg,,,,,TraxOil,,N,,805304,Oil Management System,N,,,Moulded housing,,,Electrical connection with moulded cable assemblies,Three-zone level control via precision Hall-sensor measurement,3/4-14 NPTF,230VAC/3A rated SPDT output contact for compressor shut down/alarming,Easy installation via sight-glass replacement and front side mounting,No nuts required,Self-contained unit with oil level sensor and integral solenoid manages oil supply,"LED alarm, status and three-zone indication","24V AC, 50/60Hz power supply",Adapters are compatible with various compressor types,Recommended by leading compressor manufacturers,,,,,,,,,,,,IP65 rated,CE marking under low voltage and EMC directive,,,,,
161,P684193,Beermaster MK2 defrost sensor (BMI),Beermaster,43.25,"This efficient Beermaster defrost sensor is fitted to ensure accuracy. Where a controller set point is reduced to a temperature of below 8°C without a fitted defrost sensor, the set point will automatically default to 8°C.",Refrigeration/Controls/Controls.csv -> Beermaster MK2 defrost sensor (BMI),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/93/NW-684193_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Beermaster_R407C_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Beermaster_BMIE-BMO_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,P693497,Danfoss TE12 orifice (No.6),Danfoss,63.91,The Danfoss TE12 size 6 orifice is for use with thermostatic expansion valves. It is suitable for use with a variety of refrigerants.,Refrigeration/Controls/Controls.csv -> Danfoss TE12 orifice (No.6),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/01/NW-693492_693501_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_TE5_TE55_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_10_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,P693712,"Danfoss KVL28 solder crank case pressure regulator 1.1/8""",Danfoss,266.4,"Installed into the suction line of refrigeration systems, this Danfoss KVL28 crankcase pressure regulator protects a compressor motor against the overload that can occur during start-up after long off periods or just after a defrost. It incorporates 1 1/8"" solder ODF connections.","Refrigeration/Controls/Controls.csv -> Danfoss KVL28 solder crank case pressure regulator 1.1/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/12/NW-693712_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_KVP_KVL_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_KVP_KVL_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_KVP_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,P675446,Danfoss EVR6 normally closed valve flare 1/2'',Danfoss,59.13,"A direct or servo operated solenoid valve, the Danfoss EVR6 is designed for use in liquid, suction and hot gas lines. It offers compatibility with most refrigerants, including flammable options. This solenoid valve has 1/2"" flare connections.",Refrigeration/Controls/Controls.csv -> Danfoss EVR6 normally closed valve flare 1/2'',,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/46/NW-675445_675446_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fe/ty/Danfoss_EVR_Safety.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_EVR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_EVR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_SolenoidValve_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,P675431,Danfoss EVR15 normally closed solenoid valve 7/8'',Danfoss,136.08,"A direct or servo operated solenoid valve, the Danfoss EVR15 is designed for use in liquid, suction and hot gas lines. It offers compatibility with most refrigerants, including flammable options. This solenoid valve has 7/8"" solder ODF connections.",Refrigeration/Controls/Controls.csv -> Danfoss EVR15 normally closed solenoid valve 7/8'',,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/32/NW-675431_675432_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/fe/ty/Danfoss_EVR_Safety.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_EVR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_EVR_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_SolenoidValve_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,P675047,"Danfoss BML10 flared shut off valve 3/8""",Danfoss,46.19,"The BM is a manual shut-off valve designed for installation in the liquid, suction and hot gas lines of refrigeration plant.","Refrigeration/Controls/Controls.csv -> Danfoss BML10 flared shut off valve 3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/47/675047_wm.jpg,,,,,,-,N,,009G0127,Shutoff Valve,N,3/8” Flare,,Quarter turn to open and closed positions,,,Uni-directional flow,Burst proof spindle design,Rotation stop for fully open and full closed positions,,,,,,,,,,Ductile Iron,1 year,Ductile Iron,,,,,,,,,,,,,,
167,P673884,Eliwell SN7 PTC sensor with cable 3mtr -50/140c,Eliwell,8.61,"Detecting temperatures in a chosen application, the Eliwell SN7 PTC sensor should be selected based on precise criteria, bearing in mind the characteristics of the probe itself. Accurate selection minimises the risk of errors and potential breakdown.",Refrigeration/Controls/Controls.csv -> Eliwell SN7 PTC sensor with cable 3mtr -50/140c,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/84/NW-673884_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Eliwell_SN7_SN8_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,P674969,Danfoss KP KP61 thermostat -30/+15c,Danfoss,61.5,"The Danfoss KP61 thermostat is single-pole, double throw (SPDT) temperature-operated electric switch. Suitable for direct connection to a single-phase AC motor of up to 2kW, it can also be installed in the control circuit of DC motors and large AC motors. Used for regulation, the KP thermostat is also suitable for safety monitoring.",Refrigeration/Controls/Controls.csv -> Danfoss KP KP61 thermostat -30/+15c,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/69/NW-674969_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_KP_Thermostat_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_KP_Thermostat_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,P605018,"Henry Technologies V vibration eliminator 7/8""",Henry Technologies,28.33,"Designed to absorb compressor vibration, the Henry Technologies V series 7/8"" vibration eliminator helps to prevent damage to system equipment or pipework. It is constructed of a deep pitch corrugated hose covered with a stainless steel braid reinforced by ferrules at each end and connects to copper tube ends via a high temperature braze alloy.","Refrigeration/Controls/Controls.csv -> Henry Technologies V vibration eliminator 7/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/22/NW-605015_605022_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,P605020,"Henry Technologies V vibration eliminator 1.3/8""",Henry Technologies,52.35,"Designed to absorb compressor vibration, the Henry Technologies V series 1 3/8"" vibration eliminator helps to prevent damage to system equipment or pipework. It is constructed of a deep pitch corrugated hose covered with a stainless steel braid reinforced by ferrules at each end and connects to copper tube ends via a high temperature braze alloy.","Refrigeration/Controls/Controls.csv -> Henry Technologies V vibration eliminator 1.3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/22/NW-605015_605022_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,P672076,"Henry Technologies flared oil line strainer 3/8""",Henry Technologies,47.72,"Suitable for use in low or high pressure oil management systems, the Henry Technologies SH-9105 series oil strainer is compatible with HCFC, HFC and CO2 refrigerants and their associated oils. Although the strainer is compatible with HFC/POE refrigerant/oil combinations, the use of an oil filter or oil filter drier is recommended due to the scavenging nature of POE oil.","Refrigeration/Controls/Controls.csv -> Henry Technologies flared oil line strainer 3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/76/NW-672076_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Henry_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,P623390,"Danfoss AKV 10P3 electric expansion valve 3/8 x 1/2""",Danfoss,152.0,"Designed for use in refrigerating plants, the Danfoss AKV 10P3 3/8 x 1/2"" electric expansion valve will normally be fitted with a Danfoss ADAP-KOOL controller for precision liquid injection into evaporators. It is suitable for use with a wide range of refrigerants.","Refrigeration/Controls/Controls.csv -> Danfoss AKV 10P3 electric expansion valve 3/8 x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/94/NW-623389_623394_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_AKV_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_AKV_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_SolenoidValve_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,P696025,GB Controls evaporator 1 phase fans 4.5A 3 phase ED 12.4KW,GB Controls,639.18,"This GB Controls digital evaporator control panel is part of a range of premium, high specification evaporator control panels with a wide choice of digital controller options.",Refrigeration/Controls/Controls.csv -> GB Controls evaporator 1 phase fans 4.5A 3 phase ED 12.4KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/25/NW-696024_696025_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GB_Controls_GBSE-EEW-02E_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
