,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Attachment 12,Colour,Flow Rate,Min System Pressure Cold (Bar),Operating Temperature,Projection Depth,Range,Style,Warranty,Hazardous,Depth (mm),Pressure (Low / Med / High),Tank,Mains,Cartridge,Spout Type,Fitting / Mounting Type,Handle Type,Material,Number of Tap Holes,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Finish,Feature 11,Feature 12,Feature 13
268,PC26211,Bristan Smile bath/shower mixer tap with kit Chrome Plated,Bristan,198.32,"Simply styled with an easy to use looped handle, the Bristan Smile bath/shower mixer with handheld shower, hose and bracket provides an effortless bathroom update. Made of tough brass with a chrome finish, this deck-mounted mixer is compatible with all plumbing systems.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Smile bath/shower mixer tap with kit Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/11/NW-C26211_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/C26211_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Smile_Tap_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C26211_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PJ98160,"Grohe Eurosmart basin mixer 1/2"" Chrome",Grohe,64.97,"A simple and practical choice for any bathroom, the Grohe Eurosmart 1/2"" basin mixer features a range of smart features, including a SilkMove ceramic cartridge for smooth turning and an adjustable flow rate limiter to help save water. Easy to install using the FastFixation system, this monobloc mixer with integrated mousseur is finished in a long-lasting high shine chrome for reliable resistance to scratches and smears.","Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Grohe Eurosmart basin mixer 1/2"" Chrome",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/60/J98160_wm.jpg,,,,,,,,,,,,,Chrome,"1 bar 4.8 l/min, 2 bar 5.0 l/min, 3 bar 5.0 l/min",0.1,Up to 70,111,Eurosmart,Contemporary,5 Years,N,111,Low - Med,No,Yes,Yes,Fixed,Deck Mounted,Lever,Nickel,1,3246730L,Basin Mixer,N,Monobloc installation,Metal lever,28mm ceramic cartridge with Grohe SilkMove,Ajustable flow rate limiter,Mousseur,Grohe long-life shine durable sparkling sheen,Lead and Nickel free inner water ways,Grohe FastFixation installation system,Smooth body,Flexible connection hoses,,Min. recommended pressure 0.2 bar,For low pressure,Professional edition
270,PC41172,Deva Cross bath tap with cross top handle Chrome Plated (Pair),Deva,24.95,"The smart Deva Cross bath taps are made of brass with a chrome finish. Suitable for all plumbing systems, this pair of taps is designed for deck mounting.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Deva Cross bath tap with cross top handle Chrome Plated (Pair),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/72/NW-C41172_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_182X_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PD45288,Roca Atlas deck-mounted bath-shower mixer with handset hose and bracket,Roca,293.01,"Manufactured in robust brass with a chrome finish, the single lever-operated Roca Atlas bath/shower mixer tap is designed for longevity, style and comfort. Deck-mounted, this 5LPM tap has a generous 125mm spout projection and offers compatibility with a matching clip-on shelf for convenient storage of those must-have toiletries.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Roca Atlas deck-mounted bath-shower mixer with handset hose and bracket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/88/NW-D45288_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/D45288_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Taps_Showers_2019_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D45288_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PD80844,Bristan Niva basin mixer tap plus clicker waste,Bristan,75.4,"Suitable for both high and low pressure systems, the Bristan Niva basin mixer has a statement square design that will look great in modern bathrooms. Fitted with a ceramic cartridge for durability and ease of use, this smart, robust mixer tap is supplied with all necessary parts for hassle-free fitting.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Niva basin mixer tap plus clicker waste,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/_a/D80844_A_wm.jpg,,,,,,,,,,,,,Chrome,27.3,0.2,65,90,Niva,Contemporary,5,N,195,,No,No,Yes,Fixed,Deck,Lever,Brass,1,NVA BAS C,Basin Mixers,N,Hardwearing chrome finish,Long life ceramic cartridge for durability,Includes flexible tails,With clicker waste,Supplied with metal fixing nut to secure tap,Suitable for high and low pressure water systems,5 year warranty,,,,,,,
273,PC41415,Bristan 1901 2 tap hole bridge deck sink mixer tap Chrome,Bristan,281.09,"A classic design durably built in brass, this Bristan 1901 bridge sink mixer with 240mm high arc spout is tough and elegant all at once, making it perfect for period family homes. Chrome finished, this deck-mounted two tap hole mixer incorporates ceramic disc technology for long lasting smooth operation.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan 1901 2 tap hole bridge deck sink mixer tap Chrome,,Bridge sink mixer;Handles,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/15/NW-C41415_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/C41415_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Bristan_BridgeDeck_Sink_Mixer_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C41415_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PC08097,Twyford Sola mains operated infrared tap,Twyford,552.01,"A hygienic choice for public bathroom use, this Twyford Sola monobloc mixer tap uses an infrared sensor for automatic switch on and timed flow. Mains-operated, this tap has a clean chrome finish and offers a hygiene flush which will start after 24 hours without use, keeping internals clear of sitting water.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Twyford Sola mains operated infrared tap,,Monobloc mixer tap;Full service ;maintenance instructions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/97/NW-C08096_C08097_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Twyford_SF2610CP-11CP_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Twyford_SF2610CP-11CP_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Twyford_Sola_SF2611CP_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Twyford_Sola_SF2611CP_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PC68217,Methven Kiri satinjet thermostatic bath shower mixer plus rail and kit,Methven,379.52,"Ideal for busy family bathrooms, the Methven Satinjet thermostatic bath/shower mixer is supplied complete with the brand's luxury Kiri showerhead, a single mode design that combines Satinjet's signature indulgence with water-saving technology. This smart shower incorporates a thermostatic valve with a temperature hot stop that can be overridden by an adult looking for a hotter showering experience. The Satinjet is controlled by a single ceramic dish-driven peg handle for effortlessly smooth control of both temperature and flow.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Methven Kiri satinjet thermostatic bath shower mixer plus rail and kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/17/C68217_wm.jpg,,,,,,,,,,,,,Chrome,"12.2L at 1.0 Bar - Filler, 6.8L at 1.0 Bar - Shower head",0.5 Bar,60,185,Kiri,Bath Shower Mixer,5,N,185,Med/High,No,No,Yes,Diverter,Deck/Wall,Peg,Brass / ABS,2,TLVBSM2B,Bath Shower Mixer,N,With ceramic disc headworks,Dome-type handle,"Lockable, self-cancelling diverter diverts between bath filler and shower outlet",Temperature is controlled independently via thermostatic cartridge,Thermostatic cartridge includes manual override button,Spout outlet incorporates plastic flow straightener,Both inlets incorporate single check valve cartridge,"With 1/4-turn ceramic cartridges for smooth, easy operation",Riser rail with adjustable brackets is ideal for retrofit,Supplied with single-mode 8L flow Kiri showerhead,,"Showerhead delivers 300,000 droplets a second",With soap dish and 1.5M interlocked metal shower hose,5 year warranty
276,PC43252,Deva Insignia bath filler tap,Deva,136.95,"Manufactured in a tough brass with a polished chrome finish, the Deva Insignia bath filler is a smart choice for a wide variety of bathrooms. Compatible with any plumbing system this family-friendly bath tap has quarter-turn ceramic discs for smooth, easy operation.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Deva Insignia bath filler tap,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/52/NW-C43252_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_INS108_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PC26212,Bristan Smile bath filler tap Chrome Plated,Bristan,163.98,"Simply styled with an easy to use looped handle, the Bristan Smile bath filler provides an effortless bathroom update. Made of tough brass with a chrome finish, this deck-mounted tap is compatible with all plumbing systems.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Smile bath filler tap Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/12/NW-C26212_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/C26212_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Smile_Tap_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C26212_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PC43603,Deva Insignia Lever monobloc basin mixer tap and pop up waste Chrome Plated,Deva,99.6,"Suitable for use in any plumbing system, the Deva Insignia lever basin mixer tap is supplied with a press-top waste for ease of specification. Made of brass with a chrome finish, this deck-mounted mixer tap is easy to use and built to last thanks to its integral ceramic cartridge technology.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Deva Insignia Lever monobloc basin mixer tap and pop up waste Chrome Plated,,Mono basin mixer;Press top waste;Fittings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/03/NW-C43603_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Deva_INS113_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Deva_Shower-Tap_Guide_2021.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PD77193,Bristan Hourglass bath shower mixer tap Chrome Plated,Bristan,302.47,"With a curvy design and bright chrome finish, the Bristan Hourglass bath/shower mixer with handheld shower, hose and bracket lends any bathroom a touch of glamour. Built in robust brass, this deck-mounted mixer is suitable for use in all plumbing systems and offers smooth ceramic cartridge controlled operation.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Hourglass bath shower mixer tap Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/93/NW-D77193_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Hourglass_Tap_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D77193_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/D77193_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PC68192,Deva Swoop mk 2 mono basin mixer and waste,Deva,106.31,"With a statement 123mm swooping spout, it's easy to see where the Deva Swoop MK2 mono basin mixer, supplied with a press-top waste, got its name from. Offering ceramic handles for ease of use, this tap is made of robust brass with a smart chrome finish.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Deva Swoop mk 2 mono basin mixer and waste,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/92/NW-C68192_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C68192_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PD77196,Bristan Blitz basin mixer tap Chrome Plated,Bristan,95.18,"Made of tough brass, this Bristan Blitz basin mixer tap has a durable, easy to clean chrome finish for a lasting shine. Well-suited to contemporary bathroom designs, this attractive deck-mounted tap uses ceramic disc technology for ease of use and longevity.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Bristan Blitz basin mixer tap Chrome Plated,,Basin mixer;Flexible tails,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/96/NW-D77196_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/es/D77196_Spares.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D77196_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Bristan_TapsShowersAccers_Brchr_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_Blitz_Tap_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PE51594,ATLAS TALL MONO MIXER CHROME,Hib,197.51,"A statement tap for a modern bathroom, this HiB Atlas basin mixer has an extra-tall height of 305mm. Designed to complement HiB's Novum furniture range, this contemporary tap is finished in a simple high-shine chrome. Supplied with a clicker waste, the Atlas mixer tap has a range of family-friendly features including a safe cold start and an aerator for soft and gentle water delivery.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> ATLAS TALL MONO MIXER CHROME,,Tap,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/94/NW-E51594_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hib_Novum_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PD44968,Roca V2 deck mounted bath filler tap Chrome Plated,Roca,204.74,"Designed for deck mounting, this Roca V2 bath filler offers simple single lever operation with SoftTurn technology for smooth precision control. The tap's bright chrome is finished with EverShine electrolytic coating for easier cleaning and a longer lasting, highly resistant shine.",Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Roca V2 deck mounted bath filler tap Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/68/NW-D44968_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Targa_Victoria_Vectra_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_V2_5A1925C00_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Roca_V2_5A1925C00_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PC16497,"Delabie TEMPOSTOP basin tap M1/2"" ~7sec time flow + back nut",Delabie,62.31,"Designed for deck mounting, the Delabie Tempostop basin tap offers a convenient ~7 second timed flow to minimise water waste and ensure hygienic convenience. This smart, practical tap is fitted with a scale-resistant flow straightener for splash-free use.","Bathrooms and Kitchens/Bathroom Taps/Bathroom Taps.csv -> Delabie TEMPOSTOP basin tap M1/2"" ~7sec time flow + back nut",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/97/C16497_wm.jpg,,,,,,,,,,,,,Chrome,3 lpm,1,N/A,110,,Contemporary,30-year warranty,N,110,Low,N/A,Yes,Yes,Fixed,Desk Mounted,Push time floe,Brass,1,745100,Time Flow Tap,N,Pre-set 3LPM flow rate at 3 bar,Flow rate adjustable from 1.5 to 6LPM,Tamperproof flow straightner,Brass construction,Chrome-plated finish,"M1/2"" fixing with backnut",10 year warranty,,,,,,,
