,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Projection Depth,Range,Style,Warranty,Watts,Weight,Hazardous,Fuel Source,Material,Orientation,Shape,Wall to Centre Tapping,BTU h,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
103,P269859,Purmo Slieve V10 single panel vertical radiator 1800 x 795mm,Purmo,283.64,"Built to combine designer good looks with reliably high output heat, the attractive Purmo Slieve V10 vertical single panel radiator provides the perfect finishing touch for a design-led interior. This high quality radiator boasts a smoothly contoured front panel with hardwearing white powder-coated steel finish alongside the convenience of 5377 BTU/h heat, proving that there really doesn't have to be a trade off between style and comfort.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Purmo Slieve V10 single panel vertical radiator 1800 x 795mm,,Designer radiator;Fixing brackets;Vents and plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/60/269859_269860_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Purmo_Design_Radiators_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Slieve Vertical Installation Sheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Purmo_Slieve_Vertical_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,P241070,CenterRad Deco radiator pack 700mm SG 800mm 2571B,CenterRad,141.96,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 2571 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 700mm SG 800mm 2571B,,Flat panel radiator;Fixing brackets;Vents and plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,P273051,Stelrad Compact With Style K2 horizontal radiator 600 x 600mm,Stelrad,213.31,"Giving a designer look to any room, the Stelrad Compact With Style double panel double convector radiator combines good looks with the high quality that is built in to every Stelrad radiator. Inspired by landmark architecture, this 600 x 600mm radiator is equally at home in a commercial setting as a domestic one, and with its overall reduced size is suitable for fitting in a variety of spaces. Well-packaged in robust wrapping, this radiator will reach its intended location in mint condition, and wrapping need not be removed until the unit is installed, making fitting stress-free.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Compact With Style K2 horizontal radiator 600 x 600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/55/NW-273051_273055_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Compact_Style_Horizontl_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,P212724,Stelrad Planar K2 24 section radiator 600 x 800mm,Stelrad,319.74,"Understated and slimline, the Stelrad Planar double panel double convector radiator incorporates integrated top grilles and side panels for a flat, uninterrupted surface that's ideal for modern interior designs, whether commercial or domestic. Supplied fully assembled, the 800 x 600mm Stelrad Planar is easy to install, with protective wrapping keeping it safe and scratch-free until you're ready to switch on. This radiator has a directional air vent designed to direct waterflow during venting, while efficiency is improved by the precision-welding of the unit's convectors to its waterways. Finally, all tappings are precisely aligned, while quality nickel-plated plugs and vents and high-definition pressings ensure smooth edges and corners and an overall high-end designer look.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Planar K2 24 section radiator 600 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/24/NW-212724_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Planar_Horizontal_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,P273052,Stelrad Compact With Style K2 horizontal radiator 600 x 800mm,Stelrad,268.15,"Giving a designer look to any room, the Stelrad Compact With Style double panel double convector radiator combines good looks with the high quality that is built in to every Stelrad radiator. Inspired by landmark architecture, this 800 x 600mm radiator is equally at home in a commercial setting as a domestic one, and with its overall reduced size is suitable for fitting in a variety of spaces. Well-packaged in robust wrapping, this radiator will reach its intended location in mint condition, and wrapping need not be removed until the unit is installed, making fitting stress-free.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Compact With Style K2 horizontal radiator 600 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/55/NW-273051_273055_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Compact_Style_Horizontl_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,P241091,CenterRad Deco radiator pack 600mm DG 1200mm 6457B,CenterRad,240.61,"The contemporary CenterRad Deco horizontal flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 6457 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm DG 1200mm 6457B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/00/241073_241100_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,P241056,CenterRad Deco radiator pack 600mm SG 400mm 1109B,CenterRad,74.44,"The contemporary CenterRad Deco vertical flat panel radiator includes all the great features of the CenterRad Plan with the addition of a sleek decorative front panel designed to fit effortlessly into a modern residential or commercial setting. With a white powder-coated steel finish, the 1109 BTU/h Deco is the ideal combination of good looks and high performance and is an excellent alternative to the classical lines of the CenterRad Compact or CenterRail towel warmer.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> CenterRad Deco radiator pack 600mm SG 400mm 1109B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/241045_241072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Deco_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/34363_CenterRad_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/re/ar/CenterRad_Compact_Label_Rear.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ri/nt/Center_LeafletToPrint.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/co/32024_Tech_Sheet_CenterRad_Deco.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterRad_Deco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,P273053,Stelrad Compact With Style K2 horizontal radiator 600 x 1000mm,Stelrad,334.95,"Giving a designer look to any room, the Stelrad Compact With Style double panel double convector radiator combines good looks with the high quality that is built in to every Stelrad radiator. Inspired by landmark architecture, this 1000 x 600mm radiator is equally at home in a commercial setting as a domestic one, and with its overall reduced size is suitable for fitting in a variety of spaces. Well-packaged in robust wrapping, this radiator will reach its intended location in mint condition, and wrapping need not be removed until the unit is installed, making fitting stress-free.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Compact With Style K2 horizontal radiator 600 x 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/55/NW-273051_273055_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Compact_Style_Horizontl_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,P217344,Stelrad Vita Concord Vertical DP radiator 1800 x 592mm,Stelrad,472.93,"Designed to combine practicality with good looks, the contemporary Stelrad Vita Concord Vertical single panel radiator fits beautifully in any modern home. The vertical dimensions of this design-led radiator provides a wealth of installation options, even in a smaller room, while the glossy white finish brings a touch of style to your interior scheme. Incorporating Stelrad's advanced heating technology, the Vita Concord Vertical delivers on 5705 BTU/h of safe, reliable heat.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Vita Concord Vertical DP radiator 1800 x 592mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/48/217337_217348_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Vita_Concord_Vertical_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_BoutiqueSeries_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,P212718,Stelrad Planar K2 18 section radiator 600 x 600mm,Stelrad,268.49,"Understated and slimline, the Stelrad Planar double panel double convector radiator incorporates integrated top grilles and side panels for a flat, uninterrupted surface that's ideal for modern interior designs, whether commercial or domestic. Supplied fully assembled, the 600 x 600mm Stelrad Planar is easy to install, with protective wrapping keeping it safe and scratch-free until you're ready to switch on. This radiator has a directional air vent designed to direct waterflow during venting, while efficiency is improved by the precision-welding of the unit's convectors to its waterways. Finally, all tappings are precisely aligned, while quality nickel-plated plugs and vents and high-definition pressings ensure smooth edges and corners and an overall high-end designer look.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Planar K2 18 section radiator 600 x 600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/18/NW-212718_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Planar_Horizontal_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,P239983,Myson Decor 8 tube vertical radiator 1800 x 605mm,Myson,471.48,"A popular alternative to traditional radiators, the stylish Myson Décor vertical radiator is much more than just a heating device, it's part of your interior design too. Measuring 605 x 1800mm, this unit is finished in clean, bright white.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Myson Decor 8 tube vertical radiator 1800 x 605mm,,Decorative radiator;Air vent ;plug;Wall bracket,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/84/NW-239983_239984_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Decor_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,P273012,Stelrad Compact With Style K1 horizontal radiator 500 x 800mm,Stelrad,185.2,"Giving a designer look to any room, the Stelrad Compact With Style single panel single convector radiator combines good looks with the high quality that is built in to every Stelrad radiator. Inspired by landmark architecture, this 800 x 500mm radiator is equally at home in a commercial setting as a domestic one, and with its overall reduced size is suitable for fitting in a variety of spaces. Well-packaged in robust wrapping, this radiator will reach its intended location in mint condition, and wrapping need not be removed until the unit is installed, making fitting stress-free.",Radiators/Central Heating Radiators/Designer Radiators/Designer Radiators.csv -> Stelrad Compact With Style K1 horizontal radiator 500 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/13/NW-273011_273013_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Stelrad_Compact_Style_Horizontl_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
