,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Connection Size,Connection Type,Diameter,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Range,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Dimensions (L x W x D),Attachment 6,Attachment 7,Attachment 8
399,PW12182,Saint Gobain Ensign Soil EF028 tapered pipe 100 x 50mm,Saint Gobain,38.44,"This Saint Gobain Ensign Soil EF028 100 x 50mm tapered reducer pipe is made of cast iron with a red protective finish and compression connections. Used by flagship hospitals throughout the UK, the strong and long lasting Ensign range helps to maintain a safe environment while providing reliable sanitary drainage and rainwater solutions.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Saint Gobain Ensign Soil EF028 tapered pipe 100 x 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/83/NW-W12182_W12183_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/SG_Pipes_and_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_Drainage_Systems_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PF14544,Center CB 92.5deg access bend 110mm Grey,Center CB,65.49,"Center CB access bend is made of PVC-U. The 110mm PVC-U Center push-fit soil system offers a complete range of push-fit fittings. This time saving system is quick and easy to install as it is simply pushed together on site, making it the system of choice for countless installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 92.5deg access bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/44/NW-F14544_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PF68818,Polypipe plastic pipe bracket 110mm Grey,Polypipe,8.26,"This Polypipe System 2000 bracket is made of grey PVC-U with 110mm solvent weld connections and is suitable for domestic use. An alternative to ring seal fittings, System 2000 Solvent weld soil fittings are the ideal choice where a permanent homogeneous connection is needed.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe plastic pipe bracket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/18/NW-F68818_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PF29332,"Polypipe Terrain 100 soil access pipe adaptor 3"" Grey",Polypipe,98.99,"Suitable for use in domestic installations, this Polypipe Terrain 100 soil access pipe adapter with 82mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 soil access pipe adaptor 3"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/32/NW-F29332_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PW13174,Harmer SML Above Ground two part coupling 100mm,Harmer,23.8,"Made of cast iron, this Harmer SML Above Ground coupling with 100mm mechanical connections is part of a dry-jointed pipework system featuring a comprehensive range of easy to install, low maintenance fittings and accessories. Manufactured under strict factory-controlled conditions to meet high performance standards, this part is durable and fully recyclable.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Harmer SML Above Ground two part coupling 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/74/NW-W13174_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Harmer_Alumasc_M004RW_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Harmer_SML_CI_Drainage_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PW10021,Ensign Agilium AF006 45deg single branch 150 x 150mm,Ensign,142.44,"Part of the cast iron Ensign Agilium mechanically jointed above-ground drainage system, this Saint Gobain Ensign Agilium 150mm 45° single branch is suitable for use in soil and waste systems as well as in venting, internal rainwater and suspended drainage applications. Offering excellent fire resistance properties, cast iron is also acoustically extremely quiet as well as being extremely robust, resulting in the potential for a service life in excess of fifty years.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Ensign Agilium AF006 45deg single branch 150 x 150mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/21/W10021_wm.jpg,,,,,Red,150 x 150 mm,Mechanical,150 x 150 mm,1 year,82 kg,N,Branch,Cast Iron,BS EN877,286810,N,"Domestic use, Fat Wastewater, Hot effluents, Hydrocarbon Wastewater, Rainwater, Runoff water, Industrial Wastewater",Suitable for domestic use,"Suitable for fat waste water, hot effluents and hydrocarbon waste water",Agilium,"Suitable for rainwater, runoff water and industrial waste water",Cast iron construction,"Red-brown, anti-corrosive acrylic coating, average thickness 40m","2-component ochre-coloured epoxy internal coating, average dry film thickness of 130m",Meets BS EN 877,1 year warranty,,,,,,,,,,,,,,,,
405,PQ97386,Wavin Wavin OsmaSoil 45deg PVC-U bend (SW/S) 110mm Grey,Wavin,39.57,"Made of grey PVC-u, this Wavin OsmaSoil 110mm 45° bend is fitted with solvent weld x socket connections. Supplying efficient waste water removal, the OsmaSoil system has a compact design for flexible, space saving installation.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil 45deg PVC-U bend (SW/S) 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/86/NW-Q97386_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/c-/21/Osma_SoilWaste-PIM-Dec-21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PF87165,Marley dBlue 90deg MPD bend 110mm Dark Blue,Marley,30.61,"Offering secure fitting, this Marley dBlue 90° short radius bend in dark blue is designed with reliable 110mm push-fit x plain end connections. With three layers, the dBlue acoustic system provides reliable soundproofing, making it ideal for domestic use, as well as hospital and hotel installation.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Marley dBlue 90deg MPD bend 110mm Dark Blue,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-F87165_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PF66611,Polypipe 92.5deg bend 82mm Grey,Polypipe,49.64,"Suitable for domestic use, this Polypipe 92.5° single socket bend is made of grey PVC-U and incorporates 82mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe 92.5deg bend 82mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/66/11/NW-F66611_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PF57702,Geberit HDPE 91.5deg HDPE bend 110mm,Geberit,6.63,"Made of high density polyethylene (HDPE), this Geberit HDPE 110mm solvent weld pipe is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Geberit HDPE 91.5deg HDPE bend 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/02/NW-F57702_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PF81219,Marley HDPE expansion sockets 110mm,Marley,11.81,This Marley HDPE 110 x 112mm expansion electrofusion socket in black is ideal for commercial applications or for use anywhere that high impact or abrasion resistance is needed.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Marley HDPE expansion sockets 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/19/NW-F81219_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_HDPE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PF81201,Marley HDPE HDPE electrofusion coupler 160mm,Marley,16.1,This Marley HDPE 160mm electrofusion coupler is ideal for commercial applications or for use anywhere that high impact or abrasion resistance is needed.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Marley HDPE HDPE electrofusion coupler 160mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/02/NW-F81201_F81202_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_HDPE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil-Waste_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PF57776,Geberit HDPE HDPE compression stop end 110mm,Geberit,17.42,"Made of high density polyethylene (HDPE), this Geberit HDPE 110mm x 130mm x 1/4"" threaded connector with screw cap is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Geberit HDPE HDPE compression stop end 110mm,,Connector;PP screw cap;EPDM seal,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/76/NW-F57776_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PF02077,Geberit Silent-db20 88.5deg elbow 110mm,Geberit,10.62,"Ideal for use in projects requiring high levels of sound insulation, this Geberit Silent-db20 88.5° bend is made of mineral-reinforced polyethylene (PE-S2) and offers 110mm solvent weld connections. This fitting is suitable for use in premium residential buildings and hotels as well as in hospitals, retirement and nursing homes.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Geberit Silent-db20 88.5deg elbow 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/20/77/NW-F02077_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PF68887,Polypipe PolySoil pipe bracket 110mm Grey,Polypipe,7.6,"Made of grey PVC-U, this Polypipe PolySoil pipe bracket with 110mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil pipe bracket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/87/NW-F68887_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PF57706,Geberit HDPE 91.5deg HDPE branch 110 x 110mm,Geberit,9.34,"Manufactured in high density polyethylene (HDPE), this Geberit HDPE 88.5° swept entry T branch fitting with 110mm solvent weld connections is suitable for a range of uses in building and roof drainage in industrial, commercial and laboratory settings and can be installed in-ground, in concrete or during bridge construction. This fitting is additionally suitable for conventional or siphonic roof drainage systems and in land drainage systems.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Geberit HDPE 91.5deg HDPE branch 110 x 110mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/06/F57706_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PF66912,Polypipe 112.5deg bend 110mm Black,Polypipe,54.48,"Suitable for domestic use, this Polypipe 112.5° single socket bend is made of black PVC-U and incorporates 110mm push-fit x solvent weld connections.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe 112.5deg bend 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/12/NW-F66912_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PF58118,Geberit HDPE HDPE electroweld sleeve coupling 200mm,Geberit,113.04,"This Geberit HDPE 200mm electrofusion sleeve coupling with integrated thermal fuse is designed for building and roof drainage in industrial, commercial and laboratory premises. It enables high-tensile, permanent connection of pipes and fittings and can be welded with ESG-T2 starter switch. Made of high-density polyethylene (HDPE), this fitting can be used for conventional or siphonic roof drainage systems or as part of a land drainage system. Suitable for in-ground, in-concrete or bridge construction installation.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Geberit HDPE HDPE electroweld sleeve coupling 200mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/F58118_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PF58216,Geberit HDPE HDPE electroweld sleeve coupling 250mm,Geberit,161.63,"This Geberit HDPE 250mm electrofusion sleeve coupling with integrated thermal fuse is designed for building and roof drainage in industrial, commercial and laboratory premises.  It enables high-tensile, permanent connection of pipes and fittings and can be welded with ESG-T2 starter switch. Made of high-density polyethylene (HDPE), this fitting can be used for conventional or siphonic roof drainage systems or as part of a land drainage system. Suitable for in-ground, in-concrete or bridge construction installation.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Geberit HDPE HDPE electroweld sleeve coupling 250mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/F58216_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Geberit_HDPE_Silent_db20_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_DrainageSystem_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PF14554,Center CB universal manifold 110mm Grey,Center CB,53.25,"Made of PVC-U, this Center CB 110mm universal manifold with push-fit connections is part of a range designed to incorporate simple but effective ring seal jointing for fast, convenient installation. This cost-effective system is completely demountable, making it suitable for both new installations and modifications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB universal manifold 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/54/NW-F14554_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
