,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Diameter,Range,Thickness,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Weight,Phase,Refrigerant Suitability,Depth (mm),Fuse Size (A),Pipe Size Diameter - Gas,Pipe Size Diameter - Liquid,Seasonal Efficiency Energy Label Heating,UK Total Cooling,Seasonal Efficiency Energy Label Cooling,Nominal Heating (kW),Max Sound Pressure,UK Sensible Cooling,Nominal Cooling (kW),Max Airflow (m/min),Min Air Flow (m/min),Min Sound Pressure,Max External Static Pressure,Duct Connection Diameter,Temp Exchange Efficiency,Min External Static Pressure,Pack Quantity,Hardness,Outer Diameter
311,P621362,Armaflex Evo technical insulation 3/4in OD x 1in WT - 2mtr,Armaflex,9.86,"Offering flexible and reliable condensation control, AF/ArmaFlex Evo technical pipe insulation has a closed-cell insulation material structure and built-in Microban antimicrobial protection. Supplied in a 2M coil, this insulation has very low thermal conductivity alongside high levels of resistance to water vapour transmission, helping to reduce energy losses during the long term while also minimising moisture ingress and reducing the risk of corrosion under insulation (CUI). Suitable for installation in public buildings and for use in process industries, AF Evo has inbuilt antimicrobial protection and high levels of fire performance make it a reliable choice for even the most challenging of situations. In addition to insulation, the AF/Armaflex range includes fire sleeves, pipe supports and adhesives for a comprehensive single-brand solution.",Air Conditioning/Air Conditioning.csv -> Armaflex Evo technical insulation 3/4in OD x 1in WT - 2mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/68/621324_621368_wm.jpg,,,,,,Black,20 mm,Evo,20 mm,5 Years,N,Closed cell flexible elastomeric foam insulation,IAFEU25020000,Pipe Insulation,N,Black colour,Made using a closed cell material,Built-in water vapour barrier reduces corrosion under insulation (CUI) risk,Built-in Microban® antimicrobial protection for reduced risk of mould and bacteria growth,Low thermal conductivity value of 0.033 W/m K at 0°C),Highest system reliability if installed with ArmaFix pipe supports and ArmaFlex adhesives,FM approved,"Meets Euroclass B/BL-s2, d0",BRE Green Guide A rating,CE marked,Meets EN 14304,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,P697591,Daikin Sky Air Alpha RZAG100NV1 R32 One Phase Climate Control System 10.0KW,Daikin,2038.16,"The single fan, reduced height Daikin Sky Air Alpha RZAG-NV1 10.8kW outdoor split unit for R-32 refrigerant is the most compact unit in its category and offers maximised efficiency, with energy labels of A++ in cooling and heating. Suitable for high sensitivity applications for cooling infrastructure, with guaranteed operation in both heating and cooling mode down to -20°C, this unit combines efficiency and comfort using variable refrigerant temperature for seasonal efficiency most of the year and quick reactions during hot summers.",Air Conditioning/Air Conditioning.csv -> Daikin Sky Air Alpha RZAG100NV1 R32 One Phase Climate Control System 10.0KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/95/NW-697590_697595_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FCAHG-H_RZAG-N_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_RZAG-N_RoHS_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_Sky_Air_Alpha_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Daikin_SkyAirAlpha_4P573381-1_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_RZAG-N_ECO_Declaration.pdf,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Daikin_Sky_Air_Alpha_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,P619156,Daikin Bluevolution FBA50A9 R32 Ducted Unit 5KW,Daikin,630.12,"Quieter and even more efficient than its predecessors, the Daikin Bluevolution ducted air conditioning unit incorporates inverter fans designed to adapt available pressure for optimised comfort at all times while reducing both the sound level and energy consumption by lowering fan revolutions. Just 245mm in height, this compact unit provides easy and flexible installation.",Air Conditioning/Air Conditioning.csv -> Daikin Bluevolution FBA50A9 R32 Ducted Unit 5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/61/NW-619155_619161_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FBA35P_18031_Photo_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FBA_4PEN456964-1C_Oper_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FBA-A_4PEN456962-1E_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_FBA-A_RoHS_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FBA35P_17116_Photo_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_4PEN550955_Install_Ref_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_FBA-A_4PEN543324-2_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FBA-A_RXM-M9_102B_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,P652793,Daikin Perfera FTXM60R R32 Wall Mount 6.0KW,Daikin,372.59,"Quiet in operation and attractively designed, the Daikin Perfera wall-mounted indoor air conditioning unit incorporates flash streamer technology for powerful air purification. Suitable for app control, this split unit gives you complete power over your home comfort, allowing you to choose your ideal temperature before setting foot inside the house.",Air Conditioning/Air Conditioning.csv -> Daikin Perfera FTXM60R R32 Wall Mount 6.0KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/94/NW-652788_652794_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_CTXM_FTXM_ATXM_R_Ref_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FTXM_R_RXM_R_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_CTXM_FTXM_ATXM_R_Oprtn_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Daikin_CTXM_FTXM_ATXM_R_Instal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,P697534,Fujitsu Medium Static Pressure Duct ARXG30KHTAP R32 Medium Indoor Static Duct Unit 8KW,Fujitsu,706.02,"Ideal for large open plan offices or small shop fronts, the Fujitsu medium static pressure ducted air conditioning unit has a low sound rating down to 21dB for undisruptive use and includes a weekly timer and a 'set temperature auto return' function for reliable, predictable comfort.",Air Conditioning/Air Conditioning.csv -> Fujitsu Medium Static Pressure Duct ARXG30KHTAP R32 Medium Indoor Static Duct Unit 8KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/37/NW-697532_697537_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Fujitsu_Split_Multisplit_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,P610068,Fujitsu AOEG30KBTA4 Aoeg30Kbta4 8KW 4 Way Multi Outdoor,Fujitsu,1475.38,"Operating quietly for minimal disturbance while running, the Fujitsu 8W four-way single phase outdoor air conditioning unit is ideal for use in busy spots where comfort and quiet is important. Highly efficient, this R32 compatible unit offers an A++ seasonal efficiency rating for heating and A+++ for cooling.",Air Conditioning/Air Conditioning.csv -> Fujitsu AOEG30KBTA4 Aoeg30Kbta4 8KW 4 Way Multi Outdoor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/8_/69/610068_69_wm.jpg,,,,,,,,,,,N,,AOEG30KBTA4,Multi Split Outdoor unit,N,Multi-split,Compact design,Quiet operation,Highly efficient,Compatible with R32 refirgerant,,,,,,,,,,,,,,,55,1,R-32,315,25,"3/8 x2, 1/2 x2",1/4 x4,,,,,,,,,,,,,,,,,
317,P700010,Fujitsu Standard ASYG07KMCF R32 Wall Mounted Indoor 2.0KW,Fujitsu,191.88,"A compact outdoor unit, the Fujitsu Standard Multi-split 2.0kW wall-mounted air conditioning unit allows for the connection of up to eight indoor units, allowing for the convenient cooling of multiple rooms in commercial or domestic premises. Easy to install, this unit is suitable for use with R-32 refrigerant for more eco-friendly operation.",Air Conditioning/Air Conditioning.csv -> Fujitsu Standard ASYG07KMCF R32 Wall Mounted Indoor 2.0KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/10/700010_wm.jpg,,,,,,,,Standard,,,N,,ASYG07KMCF,Wall Mounted,N,Compact size,For eco-friendly R-32 refrigerant,50M maximum pipe run,"Compact, lightweight build for easy installation",For wall mounting,Low ambient operation,3 year warranty,,,,,,,,,,,,,10 kg,Single,R-32,222,,3/8 inch,1/4 inch,,,,,,,,,,,,,,,,,
318,P700818,Fujitsu ASEG18KLCA Eco Indoor Unit 5.2KW,Fujitsu,175.89,"Supplying both heating and cooling, the Fujitsu Eco ASEG18KLCA 5.2kW indoor air conditioning unit is a convenient choice for internal wall mounted installation in areas with changeable climates. It has a smart, compact design and offers an economy mode alongside low ambient operation for convenient, cost-effective R32-driven operation.",Air Conditioning/Air Conditioning.csv -> Fujitsu ASEG18KLCA Eco Indoor Unit 5.2KW,,"Unit, Remote controller, manuals",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/20/700820_wm.jpg,,,,,,,,,,3 Years,N,,ASEG18KLCA,Wall mount,N,Compact design,With economy operation,With low ambient operation,Compatible with R32 refrigerant,Suitable for wall mounted installation,3 year warranty,,,,,,,,,,,,,,9.5 kg,1,R-32,249,,3/8 in,1/4 in,,,,,,,,,,,,,,,,,
319,P670253,"Lawton Tube straight copper tube (18SWG) 3/4"" x 3m",Lawton Tube,25.21,"Designed for refrigeration and air conditioning use, this Lawton Tube 3/4"" 18SWG straight tube, supplied in a 3M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube straight copper tube (18SWG) 3/4"" x 3m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/58/NW-670250_670258_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,P644424,"Lawton Tube ACR end cap 3/4""",Lawton Tube,0.58,"Made of copper, this 3/4"" Lawton Tubes ACR end cap has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR end cap 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/31/NW-644424_644431_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,P697527,Fujitsu Slim Duct ARXG14KLLAP R32 Indoor Slim Duct Unit 4.2KW,Fujitsu,458.18,"Designed for rooms of up to 25M² in size, the Fujitsu Slim Duct air conditioning unit is ideal for bedrooms, small offices or medium living rooms. Automatically switching between heating and cooling modes based on the temperature in the room and the room setting, this unit maintains a perfect temperature all year round.",Air Conditioning/Air Conditioning.csv -> Fujitsu Slim Duct ARXG14KLLAP R32 Indoor Slim Duct Unit 4.2KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/28/NW-697525_697528_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Fujitsu_Split_Multisplit_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,P625699,Charles Austen Pumps MegaBlue pump reservoir,Charles Austen Pumps,217.3,"With no moving parts liable to sticking, the Charles Austen Pumps Megablue pump reservoir sensor works through a simple connection between the water reservoir and the condensate drain fitted to the drip pan. When water is detected the Megablue's solid state sensor turns the pump on to effortlessly remove it. The largest of the Blue diamond condensate pumps, Megablue offers a high pumping volume of 50L/Hr and pumping lift height of 20M along with multiple sensing options. The Megablue can be used as a central pump to remove condensate from a number of systems, or can be fitted to chilled food cabinets.",Air Conditioning/Air Conditioning.csv -> Charles Austen Pumps MegaBlue pump reservoir,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/99/NW-625699_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/BD_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/CharlesAusten_MinMaxiMegaBlue_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Charles_Austen_Pumps_BDP_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,P697519,Fujitsu AUXG22KRLB R32 Indoor Circular Flow Cassette Unit 6KW,Fujitsu,485.24,"Suitable for commercial or residential use, the Fujitsu indoor cassette air conditioning unit is specifically designed for the heating and cooling of rooms up to 50M². Employing environmentally friendly R32 refrigerant gas, this unit is highly efficient and allows for individual control of each louvre of the 4 way cassette, ensuring comfortable, controlled airflow throughout the room.",Air Conditioning/Air Conditioning.csv -> Fujitsu AUXG22KRLB R32 Indoor Circular Flow Cassette Unit 6KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/20/NW-697518_697520_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Fujitsu_Split_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,P644222,"Lawton Tube ACR 45deg copper x copper elbow 1/2""",Lawton Tube,2.42,"Made of copper, this 1/2"" Lawton Tubes ACR 45° elbow includes compression ends and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR 45deg copper x copper elbow 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/31/NW-644221_644231_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,P644146,"Lawton Tube ACR 90deg copper x copper short radius elbow 1.3/8""",Lawton Tube,4.49,"Made of copper, this 1 3/8"" Lawton Tubes ACR 90° short elbow includes compression connections and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR 90deg copper x copper short radius elbow 1.3/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/48/NW-644139_644148_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,P644290,Lawton Tube ACR equal tee 1.5/8,Lawton Tube,14.45,"Made of copper, this 1 5/8 x 1 5/8 x 1 5/8"" Lawton Tubes ACR equal tee includes compression connections and has a seamless, one-piece design for easier use and greater strength.",Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR equal tee 1.5/8,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/93/NW-644283_644293_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
