,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Range,Hazardous,Boiler Section,Supplier Product Code,Type,WEEE Compliant,Attachment 1,Attachment 2,Attachment 3,Flow Rate,Warranty,Depth (mm),Enclosure Class,Standards,Feature 1,Dimensions mm (H x W x D),Part Gas Council number,By Model Number,Application,Connection Size,Connection Type,Max Pressure,Minimum Operating Temperature,Maximum Operating Temperature,Feature 2,Feature 3,Attachment 4,Fuel Type,Feature 4,Feature 5,Dimensions (L x W x D),Model For Use With,Boiler Range,Connection,Thread Standard,Material,Thread Size,Weight,Operating Temperature,Feature 6,Feature 7,Phase,Output,Litres,Capacity Litre,Attachment 5,Attachment 6,Pack Quantity,For Use With,Feature 8,Feature 9,Voltage (V),Frequency,Pressure Rating
194,PM09935,JET Range Jet Stainless Steel Dosing Pot stainless steel dosing pot 25ltr,JET Range,454.5,"Suitable for use in closed systems, this Jet Range 25L dosing pot is for adding water treatments and other chemicals without the hassle of shutting down all or part of a system. Constructed in high quality, fatigue-resistant stainless steel, this dosing pot comes with loose components allowing you to connect it in the best orientation for the system.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> JET Range Jet Stainless Steel Dosing Pot stainless steel dosing pot 25ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_9/35/M09931_935_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/M09931_35_Jet_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,P612229,Pump House Install Plus FH-I-1000 PVC coated insulation 19 x 28 x 2mtr,Pump House,11.07,"Offering quick, secure, tape-free installation, this Pump House Install Plus pre-slit weatherproof insulation provides external boiler condensate pipework, with high levels of protection from freezing conditions. With its tough PVC coating , this insulation is weatherproof and UV stable and can be used on air source heat pumps or biomass flow and return pipework, to help prevent heat loss.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Pump House Install Plus FH-I-1000 PVC coated insulation 19 x 28 x 2mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/22/29/612229_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Heating_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/PumpHouse _Pre_Slit_Insulation_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/PumpHouse_Weatherprf_Insulation_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,P456447,Riello flange gasket,Riello,9.33,"Suitable for single stage, two stage and modulating operation, this Riello flange gasket creates a seal between a burner and boiler to prevent the release of products of combustion. It is recommended that this gasket is changed during annual servicing where signs of deterioration are observed.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Riello flange gasket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/47/NW-456447_wm.jpg,,N,,87161093270,Flange Gasket,N,,,,,,,,,"For single stage, two stage and modulating operation",x  x,,,ResidentialCommercialIndustrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,P778470,Valor ceramic coal set,Valor,118.56,"This Valor 5115227 ceramic coal set is compatible with selected appliances. These fire coals are used only in appliances with no closed burner, allowing heat to be circulated. Manufactured to fit together in a specific way, these coals ensure complete combustion and if not correctly assembled harmful gases can escape. Please read instructions carefully or call a registered gas safe engineer.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Valor ceramic coal set,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/84/70/NW-778470_wm.jpg,,N,,X-5115227,Coal Ceramic Set,N,,,,,,,,,Suitable for Baxi Minima Model 941 and Valor Blenheim Model 941,x  x,H40919,"Dream Black Model 941,Sonnet Model 941,Heritage Model 942FS,Camden Model 941,Dream Gold Model 941,Dream Model 942FS,Minima Model 941,Victorian Model 941,Anthem Mod,Gasflame Pebbles,Prelude Model 941,Petrus Silver Chrome Model 941,Spanish Basket Model 939",,,,,,,"Suitable for Valor Camden Model 941, Valor Gallery Coal Model 939 and Valor Gallery Pebbles Model 939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,P180047,Grundfos Alpha straight spare plug coupling,Grundfos,28.0,A Grundfos Alpha pump plug with straight standard connection.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Grundfos Alpha straight spare plug coupling,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/47/NW-180047_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_Alpha_Plug_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_Alpha1_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,P461486,Ideal Spares 013561 main burner bar,Ideal,246.34,"This Ideal main burner bar is compatible with a variety of CX, CX2, CXC and CXD boilers. The burner produces heat in a combustible heating appliance. In natural gas appliances gas is transferred to a gas valve and into the burner for ignition. The heat created is used to heat the water in the master heat exchanger.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Ideal Spares 013561 main burner bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/14/86/NW-461486_wm.jpg,Spares,N,,013561,Main Burner Bar,N,,,,,,,,,"Our company remains true to its founding principles of quality, innovation and value – building on its rich heritage as we look to the future.",13.8L X 19.6W X 83.6H,790048,,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,P138141,Andrews Potterton 100/150 flue wall bracket,Andrews,36.0,"A Baxi Potterton stand-off flue support bracket, compatible with a wide range of modules.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews Potterton 100/150 flue wall bracket,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/41/138141_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Potterton_MB_Series_Product_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Potterton_Sirius_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Baxi_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,P468697,Heatrae Sadia 218-583-0012 thermostat,Heatrae Sadia,79.58,"This Heatrae Sadia 11"" rod type thermostat is suitable for cylinders and is compatible with Express, Sapphire Professional Choice Unvented Direct/Indirect, Premier Plus, Pullin, Gold, CenterStore, Megaflo Eco Plus, Megaflo Eco Plus Flexistor, Megaflo HE, Main Unvented, Electromax, Electromax Solar, Heat Merchants, Miscellaneous, Megalife and Megalife Solar units.  We know you’re busy and need to get repair jobs done quickly and efficiently. Your local parts specialist is always on hand to support you. They offer help, advice and they can get you the part you need.  Your local branch stocks an in-depth range of domestic gas and oil spare parts from leading manufacturers, so you can fix it first time.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Heatrae Sadia 218-583-0012 thermostat,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/97/468697_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Megaflo_Eco_Solar_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,P493485,Advanced Water 366-475-0001 pressure temperature relief valve,Advanced Water,85.79,"This RWC pressure and temperature relief valve is designed to safely relieve over pressure in case of input temperature or pressure control failure.  As the UK’s leading parts specialist, Wolseley carry the widest range of spares, stocking all the big name brands for the trade. Now, to give our customers even more support, we’re adding a greater number of specified parts from leading manufacturers into our branches with the introduction of the Wolseley Branch Parts Accreditation Scheme. Many branches will now be Silver and Gold accredited, a sign that they hold more stock than anyone else, so you can be confident you’ll get the parts you need to fix it first time. Fast.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Advanced Water 366-475-0001 pressure temperature relief valve,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/85/493485_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/RWC_TPR15_TPR22_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,P141530,Pump House Adaptors condensate soil and vent adaptor,Pump House,18.34,"Made of stainless steel, this Pump House 6 to 9.5mm (1/4 to 3/8"") self-sealing soil and vent adapter connects hose to soil and vent pipes.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Pump House Adaptors condensate soil and vent adaptor,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/30/NW-141530_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Pump_House_Catalogue_2016.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Pump_House_CondensatePump_Acsrs_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,P446992,"Anglo Nordic oil line adaptor 1/4"" x 1/8""",Anglo Nordic,1.52,"Intended for use with braided oil safety lines, this Anglo Nordic oil line adapter has 1/4"" x 1/8"" male BSPP connections and is supplied with a copper ring.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Anglo Nordic oil line adaptor 1/4"" x 1/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/92/NW-446992_wm.jpg,,N,,9400006,Adaptor,N,,,,,,,,,Designed for braided oil safety lines,x  x,,,,,,,,,"1/4"" x 1/8"" male BSPP connections and copper ring.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,P148839,"Grundfos brass union set BSP 1.1/4""",Grundfos,136.0,"Made of brass and bronze, this Grundfos union set with G2/Rp 1 1/4"" pipework connection and PN10 pressure rating is designed for Alpha2 TP 32B and UP 32B circulator pumps.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Grundfos brass union set BSP 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/39/NW-148839_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_Alpha2_L_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_Alpha2_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,P148884,"Grundfos union valve set 22mm 1 1/4""",Grundfos,49.0,"This Grundfos connecting piece is made of brass and bronze with a ball valve and G1 1/4"" pump connection x 22mm pipework connection.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Grundfos union valve set 22mm 1 1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/84/NW-148884_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Grundfos_Pump_Replacement_Guide_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,P797707,Andrews on/off switch,Andrews,86.0,"This Andres on/off switch is a replacement part for CWH and LCWH units. A boiler control panel usually features control knobs and a digital display for switching the boiler on and off, viewing fault info and setting modes.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews on/off switch,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/07/NW-797707_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Andrews_Maxxflo_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,P424262,Valor 579099 pilot unit,Valor,108.22,"This Valor 579099 pilot unit is for use in Regency 4 Radiant 347, Brava 4 Radiant Teak 347, Charm 4 Radiant Mahogany 347, Charm 4 Radiant Teak 347, Esquire 4 Oxysafe Electronic 347, Firelite 4 Radiant 347, Churchill Oxysafe 340 and Black Beauty 4 Radiant 347 gas fires.  A pilot assembly normally includes a pilot bracket, injector, electrode and thermocouple. The pilot flame ignites gas entering the boiler's main burner via the gas valve when the system is switched on. The pilot flame operates alongside the printed circuit board (PCB) and the rest of the pilot assembly for safe and efficient ignition.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Valor 579099 pilot unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/62/NW-424262_wm.jpg,,N,,X-0579099,Pilot Unit,N,,,,,,170,,,"Suitable for Firelite 347 and Elec 347, Black Beauty 340 and Regency 337",,E75671,"Firelite 4 Radiant Model 347,Esquire 4 Oxysafe Electronic Model 347,Charm 4 Radiant Mahogany Model 347,Churchill Oxysafe Model 340,Regency 4 Radiant Model 347,Charm 4 Radiant Teak Model 347,Brava 4 Radiant Teak Model 347,Black Beauty 4 Radiant Model 347",,,,,,,"Suitable for Inspire 500 FS, 500 RC, 600 FS, 600 RC, 800 FS and 800 RC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,P446988,"Anglo Nordic braided safety oil line 1/4"" male straight x 1/4"" female straight 500mm long",Anglo Nordic,6.56,"Designed for connecting pipework to an oil burner, this Anglo Nordic braided red and green flexible oil line is suitable for diesel, kerosene and biofuel blends to B20. This oil line includes straight inlet/outlet fittings mechanically crimped to the hose.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Anglo Nordic braided safety oil line 1/4"" male straight x 1/4"" female straight 500mm long",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/89/NW-446988_446989_wm.jpg,,N,,9400012,Oil Line,N,,,,,,,,,UNI9362 nitrile rubber core,x  x,,,,,,,,,Nitrile rubber complies with EN 6806,Temperature range -25 to 90°C,,,"Suitable for use with liquid fuels including diesel, kerosene and biofuels up to B21",,,,,,,,,,,,,,,,,,,,,,,,,
210,P468705,Advanced Water 022-388-0801 safety device pack,Advanced Water,177.82,"An Ariston spare part, this 3.5 to 5 bar multibloc inlet control group valve  is supplied with a 15mm x 22mm plastic tundish. It is suitable for use in Classico and Primo unvented cylinders.  We know you’re busy and need to get repair jobs done quickly and efficiently. Your local parts specialist is always on hand to support you. They offer help, advice and they can get you the part you need.  Your local branch stocks an in-depth range of domestic gas and oil spare parts from leading manufacturers, so you can fix it first time.",Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Advanced Water 022-388-0801 safety device pack,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/87/05/468705_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/Ariston_Classico_Spare_Parts.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,P891150,"Flamco Flexcon back pressure gauge 1/4"" x 63mm",Flamco,8.95,"This Flamco Flexcon back pressure gauge is a 63mm 1/4 Ax manometer for 1/2"" connection group.","Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Flamco Flexcon back pressure gauge 1/4"" x 63mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/50/891150_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Flamco_Flue_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Flamco_Accesories_H_C_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Flamco_Flexcon_Flow_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,P138298,Andrews ECOflo vertical flue kit 1480mm,Andrews,718.0,An Andrews vertical flue kit for all ECOflo 230 models.,Parts and Spares/sub_categories/Heating Replacement Parts/Heating Replacement Parts.csv -> Andrews ECOflo vertical flue kit 1480mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/98/138298_wm.jpg,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Andrews_ECOflo_Installation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Andrews_Ecoflo_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
