,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Connection Type,Hazardous,End Connection A size,Material,Size,Connection Type 1,Supplier Product Code,Type,WEEE Compliant,Attachment 3,Attachment 4,Attachment 5,Colour,Diameter,Range,Approvals,Equal / Unequal,Angle,End Connection B size,End Connection C size,Connection Type 2,Feature 1,Feature 2,Feature 3,Feature 4,Attachment 6,Feature 5,Weight,Feature 6,Feature 7,Feature 8,Feature 9,Wall Thickness (mm),Grade,Pack Quantity,Operating Temperature,Gender,Feature 10,Warranty,Material Type,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Attachment 7,Attachment 8
1372,PM19204,Geberit Mapress 22318 reducer 42 x 35mm Carbon Steel,Geberit,9.66,"Made of carbon steel, this Geberit Mapress 42 x 35mm reducer incorporates easy to use press-fit connections.This fitting is suitable for use with heating water, cooling water with or without anti-freeze agent, with remote network heating water 120°C and extinguishing water (wet). It is also suitable for sprinklers (wet), compressed air (oil purity class 3) and inert gases including nitrogen. It is ideal for technical building systems, industry and shipbuilding applications.Geberit Mapress carbon steel pressing systems offer a high quality and economical alternative to welded, soldered or screwed piping systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Geberit Mapress 22318 reducer 42 x 35mm Carbon Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M19204_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_ApplicationOverview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_CSReducer_Plain_Tech.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_CS_Pipe_App_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,PM20948,"Georg Fischer GF-342A union 2"" Black",Georg Fischer,113.4,"This Georg Fischer GF-342a 2 x 2"" union is made of malleable cast iron and incorporates BSP tapered connections. Durable and highly resistant to mechanical stress and temperatures, this fitting is safe for use in a wide range of settings and offers universal, standardised thread jointing technology. With full end load capability, this fitting ensures fast and reliable connection of steel, PE, lead and butt-weld steel pipes.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Georg Fischer GF-342A union 2"" Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/48/NW-M20943_M20948_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_342A_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/GF_Cast_Iron_Fittings_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,PM12848,"Crane 193G galvanised malleable bend 2""",Crane,36.61,"This Crane 193G 90° bend is made of malleable iron with 2 x 2"" BSP tapered connections. This fitting is suitable for use in sprinkler systems, chilled or heating water, natural gas, compressed air, hot water and steam and fuel transfer.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Crane 193G galvanised malleable bend 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/50/NW-M12843_M12850_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Crane_UL_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Crane_Malleable_Pipe_Fittings_Brcr.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/03/82/Crane_KM_00382.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Crane_193_2_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,PM20483,"Georg Fischer GF-131 pitcher tee 1/2"" Black",Georg Fischer,13.61,"This Georg Fischer GF-131 1/2 x 1/2 x 1/2"" pitcher tee is made of malleable cast iron and incorporates BSP tapered connections. Durable and highly resistant to mechanical stress and temperatures, this fitting is safe for use in a wide range of settings and offers universal, standardised thread jointing technology. With full end load capability, this fitting ensures fast and reliable connection of steel, PE, lead and butt-weld steel pipes.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Georg Fischer GF-131 pitcher tee 1/2"" Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/04/89/NW-M20483_M20489_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_131_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/GF_Cast_Iron_Fittings_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,PM20167,"Georg Fischer GF-2A 90deg female short bend 1.1/2"" Black",Georg Fischer,28.48,"This Georg Fischer GF-2A 1 1/2 x 1 1/2"" short bend is made of malleable cast iron and incorporates BSP tapered connections. Durable and highly resistant to mechanical stress and temperatures, this fitting is safe for use in a wide range of settings and offers universal, standardised thread jointing technology. With full end load capability, this fitting ensures fast and reliable connection of steel, PE, lead and butt-weld steel pipes.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Georg Fischer GF-2A 90deg female short bend 1.1/2"" Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/70/NW-M20163_M20170_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/GF_Cast_Iron_Fittings_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_2A_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,PM12124,"Crane 140G galvanised malleable bush 1.1/2 x 1""",Crane,5.58,"This Crane 140 hexagon bush is made of malleable iron with 1 1/2 x 1"" BSP tapered connections. This fitting is suitable for use in sprinkler systems, chilled or heating water, natural gas, compressed air, hot water and steam and fuel transfer.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Crane 140G galvanised malleable bush 1.1/2 x 1""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/21/25/NW-M12122_M12125_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Crane_UL_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Crane_Malleable_Pipe_Fittings_Brcr.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/03/82/Crane_KM_00382.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Crane_140_1-5X1_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,PL80550,Geldbach screwed flange PN16 80mm,Geldbach,34.97,This Geldbach BS4504/13 80mm screwed flange is made of carbon steel with a black finish.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Geldbach screwed flange PN16 80mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/05/50/NW-L80550_wm.jpg,,,Flange,N,80mm,Carbon Steel,80mm,Flange,D08016/400,Screwed Flange,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,PM19356,"Geberit Mapress 25340 male iron straight union connector 54mm x 2"" Carbon Steel",Geberit,116.91,"Made of carbon steel, this Geberit Mapress 54mm x 2"" straight union connector incorporates male thread connections.This fitting is suitable for use with heating water, cooling water with or without anti-freeze agent, with remote network heating water 120°C and extinguishing water (wet). It is also suitable for sprinklers (wet), compressed air (oil purity class 3) and inert gases including nitrogen. It is ideal for technical building systems, industry and shipbuilding applications.Geberit Mapress carbon steel pressing systems offer a high quality and economical alternative to welded, soldered or screwed piping systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Geberit Mapress 25340 male iron straight union connector 54mm x 2"" Carbon Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M19356_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_ApplicationOverview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_CS_Pipe_App_Overview.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_CSAdaptor_Union_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,PM22779,"Georg Fischer GF-280 galvanised hex nipple 3/4""",Georg Fischer,5.55,"This Georg Fischer GF-280 3/4 x 3/4"" hexagon nipple is made of malleable cast iron and incorporates BSP tapered connections. Durable and highly resistant to mechanical stress and temperatures, this fitting is safe for use in a wide range of settings and offers universal, standardised thread jointing technology. With full end load capability, this fitting ensures fast and reliable connection of steel, PE, lead and butt-weld steel pipes.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Georg Fischer GF-280 galvanised hex nipple 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/83/NW-M22778_M22783_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_280_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/GF_Cast_Iron_Fittings_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,PL80850,Marla Tube PN16 black blank flange 80mm,Marla Tube,21.62,"This Marla Tube 80mm blank or blind flange is made of carbon steel. Used to blind or seal a pipeline and a valve/pressure vessel and block the flow of the fluid, a blind flange provides easy access to the pipeline, quickly unbolting to allow an operator to carry out works inside the terminal end of the pipe.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Marla Tube PN16 black blank flange 80mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/50/NW-L80850_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marla_Tube_Flange_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,PR41012,Pegler VSH XPress composite flange (PN16) 108mm Carbon Steel,Pegler,353.18,"Made of carbon steel, this VSH Xpress SC1FMF 108 x 108mm metric flange with press-fit x steel flange to EN1092-1:1997 (BS4504) end connections incorporates Leak Before Press technology, developed to provide instant identification of joints that are correctly assembled but mistakenly unpressed, saving on time, money and expensive call-outs. Optimised for use as part of an Xpress system, this fitting is manufactured from EN 100-27-1S205G2T (formerly known as RSt 34-2) carbon steel and is suitable for use in vented and unvented closed circuit heating systems or in chilled water systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Pegler VSH XPress composite flange (PN16) 108mm Carbon Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/12/NW-R41010_R41012_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Carbon_Flow_Charts.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_XPress_SC1FMF_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,PL80860,Marla Tube PN16 black blank flange 125mm,Marla Tube,44.89,"This Marla Tube 125mm blank or blind flange is made of carbon steel. Used to blind or seal a pipeline and a valve/pressure vessel and block the flow of the fluid, a blind flange provides easy access to the pipeline, quickly unbolting to allow an operator to carry out works inside the terminal end of the pipe.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Marla Tube PN16 black blank flange 125mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/60/NW-L80860_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marla_Tube_Flange_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,PR41068,Pegler VSH XPress 90deg street elbow 35mm Carbon Steel,Pegler,23.4,"Made of carbon steel, this VSH Xpress SC12S 35 x 35mm 90° street elbow with press-fit x male end connections for insertion incorporates Leak Before Press technology, developed to provide instant identification of joints that are correctly assembled but mistakenly unpressed, saving on time, money and expensive call-outs. Optimised for use as part of an Xpress system, this fitting is manufactured from EN 100-27-1S205G2T (formerly known as RSt 34-2) carbon steel and is suitable for use in vented and unvented closed circuit heating systems or in chilled water systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Pegler VSH XPress 90deg street elbow 35mm Carbon Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-R41067_R41072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/VSH_Xpress_SC12S_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ar/ts/VSH_XPress_Carbon_Flow_Charts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/if/ct/Pegler_LPCB-VSH_Fittings_BV_Certifct.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/VSH_XPress_Installation.pdf,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/PeglerYorkshire_VSH_XPress_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,PM11105,"Crane 256 malleable union 1"" Black",Crane,14.27,"This Crane 256 union is made of malleable iron with 1 x 1"" BSP tapered connections. This fitting is suitable for use in sprinkler systems, chilled or heating water, natural gas, compressed air, hot water and steam and fuel transfer.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Crane 256 malleable union 1"" Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/10/NW-M11103_M11110_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Crane_256_1_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Crane_Malleable_Pipe_Fittings_Brcr.pdf,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/03/82/Crane_KM_00382.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,PR63430,"Georg Fischer Primofit galvanised female x male adaptor (BSP/PE) (NBR Seal) 1"" x 32mm",Georg Fischer,29.97,"This Georg Fischer Primofit 1"" x 32mm adapter is made of malleable cast iron and incorporates BSP tapered x compression connections. Durable and highly resistant to mechanical stress and temperatures, this fitting is safe for use in a wide range of settings and offers universal, standardised thread jointing technology combined with pre-assembled Primofit compression joints. With full end load capability, this fitting ensures fast and reliable connection of steel, PE, lead and butt-weld steel pipes.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Pipe Fittings.csv -> Georg Fischer Primofit galvanised female x male adaptor (BSP/PE) (NBR Seal) 1"" x 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/30/NW-R63430_wm.jpg,,,Compression x BSP Taper,N,1,Malleable Cast Iron,1¼ x 32mm,Compression,775212203,Adaptor,N,,,,,1 x32mm,Primofit,EN 10226-1,Unequal,,,32 mm,Compression,"Pre-assembled, no dismantling required",Minimises pipe preparation,"End-load resistant, fixing of the pipe is not required",Quick assembly for lower costs,,"Angular deflection of up to 3"" per compression fitting joint",,Joint can be loosened,Compact design,Design allows for use of shrink sleeves,"Electrically conductive, suitable for cathodic corrosion protection and potential equalisation",,,,,Female x Female,Wide range to minimise number of joints,,,"Corrosion retarding, reinforced internal threads suit most common articles",High grade malleable cast iron,Drinking water safe galvanised finish with high purity zinc,No threading of steel pipe required,No special tools or skills necessary,Dismantling not required,Suitable for cooling and air conditioning and plant engineering,Suitable for use in construction of petrol stations and mechanical engineering,Universal thread according to EN 10226-1,Meets ISO and EN standards,,
